"TestMatchNumber","Wicket","Batter","dismissalMode","Fielder","Runs","innings","opponent","venue","country","matchDate","match","video","description","Milestone","fieldingPosition","wktDetails","player","overs"
"46.0","257.0","MA Starc","caught","RA Jadeja","61","1","v Australia","Pune","India","23 Feb 2017","Test # 2250","ashwin-wkt-257","slog sweeeeep... but he picks out the man at deep midwicket. That's the Australian innings done, Ashwin enjoys the scalp, clapping as he watches Starc walk off. The ball was tossed up again, making the batsman think he should go for the big swipe. But it's a lot closer to middle and leg, not allowing him the leverage he wants. Simple catch at cow corner.","","Outfield","257. MA Starc c RA Jadeja b Ashwin
Test Match#: 46.0: v Australia at Pune in 2017 (1st innings)","Ashwin","94.5"
"46.0","258.0","DA Warner","lbw","","10","3","v Australia","Pune","India","23 Feb 2017","Test # 2250","ashwin-wkt-258","plays the wrong line and he's been given lbw. Short and sweet from the Bull. Not sure how he could have reacted to this ball, knowing this pitch is turning big. It's the orthodox offbreak, pitching on off stump, so Warner defends outside it. Only the ball goes on with the arm and pins him in front of middle.","","","258. DA Warner lbw  Ashwin
Test Match#: 46.0: v Australia at Pune in 2017 (2nd innings)","Ashwin","0.6"
"46.0","259.0","SE Marsh","lbw","","0","3","v Australia","Pune","India","23 Feb 2017","Test # 2250","ashwin-wkt-259","that's gone. It's the straight one. It's always the straight one. Marsh comes forward to block, but he is doing so expecting turn. And by the time he is aware of the natural variation, he is pinned on the pad in front of middle.","","","259. SE Marsh lbw  Ashwin
Test Match#: 46.0: v Australia at Pune in 2017 (2nd innings)","Ashwin","6.6"
"46.0","260.0","PSP Handscomb","caught","M Vijay","19","3","v Australia","Pune","India","23 Feb 2017","Test # 2250","ashwin-wkt-260","taken at leg gully. From having the ball covered one second to losing your wicket the next, this is the danger for a batsman on this pitch. Handscomb read the length as short and shifted deep in his crease to try and flick the ball through square leg, but the extra bounce does him in..","","InField","260. PSP Handscomb c M Vijay b Ashwin
Test Match#: 46.0: v Australia at Pune in 2017 (2nd innings)","Ashwin","20.6"
"46.0","261.0","MA Starc","caught","KL Rahul","30","3","v Australia","Pune","India","23 Feb 2017","Test # 2250","ashwin-wkt-261","he's holed out. Another fantastic contribution from Starc. Ashwin tosses it up nicely, Starc isn't too perturbed by the fear of failure if he mis-times the ball. Gets low and swipes a ball to deep midwicket. KL Rahul came in and took a good running catch, made a simple catch look simple..","","Outfield","261. MA Starc c KL Rahul b Ashwin
Test Match#: 46.0: v Australia at Pune in 2017 (2nd innings)","Ashwin","77.6"
"47.0","262.0","DA Warner","bowled","","33","2","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-262","Ashwin has struck. That rough outside leg has worked. Ashwin is pumped up. Warner is caught in two minds to this one pitched well outside leg but turning towards the stumps. Warner shapes up to pad up, but sees the extravagant turn and tries to chase the ball with his hands. The ball spins past the bat and hits the off stump. The crowd has found its voice. It will sound strange to those who don't know cricket but had Warner committed to not committing to this delivery, he could have padded it away easily.","","","262. DA Warner b  Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (1st innings)","Ashwin","21.1"
"47.0","263.0","MA Starc","caught","RA Jadeja","26","2","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-263","Jadeja missed one chance yesterday when he didn't pick the ball at extra cover, but he has pulled off a beauty here. Starc slog-sweeps against the turn, Jadeja is at deep midwicket but not all the way back. So he has to judge it, run back, and take it overhead. They look easy on TV but when you have a 360-degree view for these, the way you judge the catch is key, and this is superbly judged.","","Outfield","263. MA Starc c RA Jadeja b Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (1st innings)","Ashwin","117.6"
"47.0","264.0","DA Warner","lbw","","17","4","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-264","lbw first ball. Long long chat, and they decide to review. Warner doesn't look convinced, but he has reviewed it. Warner has picked a ball too full to sweep and is beaten. The question is, has he got an edge or has it straightened enough? This is pitched outside off, the ball has straightened, and I don't see any part of ball in line. However, the machine is showing ""umpire's call"". I don't know how. I must be wrong, but I will need an explanation from somebody here. Don't see any part of ball in line. They show umpire's call. Both on impact and the stumps. On many more replays, perhaps one mm of the ball hit him in line. Oof.","","","264. DA Warner lbw  Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (2nd innings)","Ashwin","9.1"
"47.0","265.0","MR Marsh","caught","KK Nair","13","4","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-265","this is how Lyon took all those wickets in the first innings. Marsh goes back to a length ball, the ball kicks and jumps, he follows it with his hands and gloves it onto his thigh pad. Nair at short leg is so exited he starts celebrating before taking the catch. His hands flick his helmet as they go up to complete the catch, but the ball is a long way from the helmet.","","close-in","265. MR Marsh c KK Nair b Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (2nd innings)","Ashwin","25.6"
"47.0","266.0","MS Wade","caught","WP Saha","0","4","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-266","And Jadeja and Ashwin have produced another wicket before tea. Saha takes a great catch too. An offbreak on off. Wade plays for the turn. The ball doesn't turn, hits the inside edge onto the pad and lobs towards the vacant short leg. Saha dives full length. Nay he flies. Takes it with both hands.","","Keeper","266. MS Wade c WP Saha b Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (2nd innings)","Ashwin","27.5"
"47.0","267.0","MA Starc","bowled","","1","4","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-267","full ball, no turn, and India are three strikes away. Natural variation again. Starc defends for the turn, but there is no turn on this offbreak, and he has had his off stump pegged back. Off the underarm too. India ecstatic. The jack in the box gone. Credit to Ashwin, watching the replay. This is the topspinner with the seam upright.","","","267. MA Starc b  Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (2nd innings)","Ashwin","29.4"
"47.0","268.0","PSP Handscomb","caught","WP Saha","24","4","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-268","that's a 25th five-for for Ashwin. Is this another topspinner? No it is a regulation offbreak. Handscomb tries something desperate with only tail for company. Jumps out of the crease, doesn't get to the pitch of it, and hence tries a slog. The ball, though, explodes from the pitch and stands up to take a massive edge for Saha to claim running a few metres back.","","Keeper","268. PSP Handscomb c WP Saha b Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (2nd innings)","Ashwin","35.2"
"47.0","269.0","NM Lyon","caught","R Ashwin","2","4","v Australia","Bengaluru","India","4 Mar 2017","Test # 2251","ashwin-wkt-269","Ashwin ends it with a return catch and throws the ball to the moon. Classic offspinners' dismissal to get the rival offspinner out. Tosses this up outside off, draws a drive, beats him in flight and accepts the catch himself.","","return catch","269. NM Lyon c R Ashwin b Ashwin
Test Match#: 47.0: v Australia at Bengaluru in 2017 (2nd innings)","Ashwin","35.4"
"48.0","270.0","SE Marsh","caught","CA Pujara","2","1","v Australia","Ranchi","India","16 Mar 2017","Test # 2256","ashwin-wkt-270","big big shout for bat-pad, not given and India have reviewed it immediately. Good drift on this, making Marsh play around his front pad. The ball pitches middle and leg, the drift making him play not under his eye. The ball turns but only a touch, and straightens to take the inside edge. It flies off the bad, and Pujara dives to his left to take a sharp catch. Really good offspin bowling, really good catch, and a really good review.","","close-in","270. SE Marsh c CA Pujara b Ashwin
Test Match#: 48.0: v Australia at Ranchi in 2017 (1st innings)","Ashwin","25.1"
"48.0","271.0","GJ Maxwell","caught","M Vijay","2","3","v Australia","Ranchi","India","16 Mar 2017","Test # 2256","ashwin-wkt-271","and India have got Maxwell. He quietly walks off. The carrom ball gets him. Again it's not because he hasn't picked it, but because it hasn't turned as much as expected. Maxwell bat-pads it to silly point.","","InField","271. GJ Maxwell c M Vijay b Ashwin
Test Match#: 48.0: v Australia at Ranchi in 2017 (2nd innings)","Ashwin","94.4"
"49.0","272.0","SPD Smith","caught","AM Rahane","111","1","v Australia","Dharamsala","India","25 Mar 2017","Test # 2258","ashwin-wkt-272","Smith is gone. Huge wicket. Rahane takes a lovely low catch at slip. Smith plays for an offbreak. This is a length ball, around off. Smith is back, looks to cover the turn, but the ball doesn't turn, and takes a sharp outside edge. Rahane catches this low to his left. Second big catch from Rahane this session.","","slip-cordon","272. SPD Smith c AM Rahane b Ashwin
Test Match#: 49.0: v Australia at Dharamsala in 2017 (1st innings)","Ashwin","59.5"
"49.0","273.0","PSP Handscomb","caught","AM Rahane","18","3","v Australia","Dharamsala","India","25 Mar 2017","Test # 2258","ashwin-wkt-273","that's another beauty from Rahane. Smith and Rahane are outdoing each other at slip. This is a length ball, outside off, hits the bare patch and refuses to turn. What it also does is takex extra bounce, and flies off the edge. Rahane is falling behind, adjusting for this quick offering, and takes it two handed. Great reflexes, great hands.","","slip-cordon","273. PSP Handscomb c AM Rahane b Ashwin
Test Match#: 49.0: v Australia at Dharamsala in 2017 (2nd innings)","Ashwin","24.3"
"49.0","274.0","GJ Maxwell","lbw","","45","3","v Australia","Dharamsala","India","25 Mar 2017","Test # 2258","ashwin-wkt-274","brain fade from Maxwell? He has padded up to one outside off. No shot offered, the umpire confirms. Maxwell reviews the out decision. He has padded up to a fullish offbreak outside off. This is a massive break in concentration. This is a big offbreak, looks like it could even miss leg, but desperately for Maxwell it returns an umpire's call on the leg stump. One centimetre of the ball hitting the leg stump there. The on-field call stays.","","","274. GJ Maxwell lbw  Ashwin
Test Match#: 49.0: v Australia at Dharamsala in 2017 (2nd innings)","Ashwin","32.3"
"49.0","275.0","JR Hazlewood","lbw","","0","3","v Australia","Dharamsala","India","25 Mar 2017","Test # 2258","ashwin-wkt-275","another appeal, given again, and Hazlewood has reviewed this one. Will this innings resume again? Seems like this has been given out caught at silly point. No edge, though. This has hit him on the knee roll in front of off. They check the lbw too. This has returned umpire's call for height on middle stump. The on-field decision remains, which means the umpire must have given him out lbw on the field.","Yes","","275. JR Hazlewood lbw  Ashwin
Test Match#: 49.0: v Australia at Dharamsala in 2017 (2nd innings)","Ashwin","53.5"
"50.0","276.0","N Dickwella","caught","A Mukund","8","2","v Sri Lanka","Galle","Sri lanka","26 Jul 2017","Test # 2265","ashwin-wkt-276","You can't get away from Abhinav! He pulls off a one-hander at silly-point. Outstanding reflexes. This was an outstanding ball as well. Dip, turn and bounce - the perfect cocktail. Pitches on middle and breaks away, Dickwella presses forward, but the ball dips, creating distance between the bat and pitch. He jabs at it with hard hands. Abhinav throws himself to his right and snaffles the outside edge with one hand even as the ball was dipping. He plucks it inches from the ground.","","InField","276. N Dickwella c A Mukund b Ashwin
Test Match#: 50.0: v Sri Lanka at Galle in 2017 (1st innings)","Ashwin","39.2"
"50.0","277.0","N Dickwella","caught","WP Saha","67","4","v Sri Lanka","Galle","Sri lanka","26 Jul 2017","Test # 2265","ashwin-wkt-277","Dickwella has been given out caught behind. He walks off, giving Ashwin his first wicket of the innings. This was well bowled. Tossed up higher and wider outside off from around the wicket. Ashwin gets the ball to turn and bounce. Dickwella dares to sweep against the break. The extra bounce catches the top edge, a thin one, and Saha pouches it. End of a hit-and-miss innings.","","Keeper","277. N Dickwella c WP Saha b Ashwin
Test Match#: 50.0: v Sri Lanka at Galle in 2017 (2nd innings)","Ashwin","61.5"
"50.0","278.0","FDM Karunaratne","bowled","","97","4","v Sri Lanka","Galle","Sri lanka","26 Jul 2017","Test # 2265","ashwin-wkt-278","No hundred for Dimuth! He drags a sweep back onto the middle stump. This was pushed through full and drifts outside off, Dimuth loses his patience and subsequently his wicket. A thick bottom edge disturbs the stumps.","","","278. FDM Karunaratne b  Ashwin
Test Match#: 50.0: v Sri Lanka at Galle in 2017 (2nd innings)","Ashwin","73.2"
"50.0","279.0","N Pradeep","caught","V Kohli","0","4","v Sri Lanka","Galle","Sri lanka","26 Jul 2017","Test # 2265","ashwin-wkt-279","Kohli dives forward and takes it at leg slip Tossed-up offbreak, lifting at Nuwan Pradeep, who prods at it. The ball brushes the glove and loops to the Indian captain. Kohli isn't the best close-in fielder, but he clings onto this chance.","","close-in","279. N Pradeep c V Kohli b Ashwin
Test Match#: 50.0: v Sri Lanka at Galle in 2017 (2nd innings)","Ashwin","73.4"
"51.0","280.0","WU Tharanga","caught","KL Rahul","0","2","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-280","how has he taken that? Rahul at short leg. The dab comes out. Quick on the pads, Ashwin's worst ball. Whipped straight into Rahul's midriff at short leg. Once it's there, Rahul knows he has to hang on to it, so he gets his hands up and clings on. Unlucky, but don't hit it uppishly to a fielder.","","close-in","280. WU Tharanga c KL Rahul b Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (1st innings)","Ashwin","1.6"
"51.0","281.0","FDM Karunaratne","caught","AM Rahane","25","2","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-281","Ashwin finds the outside edge again, Rahane at first slip bends low and snaffles this chance. Full, drifts in from around the wicket, and turns away just enough to graze the edge. Karunaratne did not help himself by prodding with an angled bat with a very short stride.","","slip-cordon","281. FDM Karunaratne c AM Rahane b Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (1st innings)","Ashwin","13.4"
"51.0","282.0","AD Mathews","caught","CA Pujara","26","2","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-282","that is simply not possible and yet Pujara comes up with the ball in his hand! What a catch at leg gully, off a full blooded flick behind square leg! We can savour the moment as the umpires check on the legality of the catch. Ashwin gets a little bounce on the offbreak, and Mathews tries to ride it, and he might well have because the ball is going down to Pujara's left. But he moves smartly, gets his hand under the ball and takes it superbly.","","InField","282. AD Mathews c CA Pujara b Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (1st innings)","Ashwin","33.6"
"51.0","283.0","MDK Perera","bowled","","25","2","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-283","bowled'em. India wrap up Sri Lanka for 171. Oh wait, India are hanging around to see if Pradeep will bat. And he walks in with an injured hamstring. Poor fella. Out goes Perera. This was tossed up delightfully outside off, spins in, floats through the gate to hit the stumps. Perera was drawn forward to drive against the break.","","","283. MDK Perera b  Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (1st innings)","Ashwin","47.2"
"51.0","284.0","N Pradeep","bowled","","0","2","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-284","Poor Pradeep. He walks in with an injured hamstring and gets bowled for a duck. Ashwin caps the innings with another five-wicket haul. He hung this offbreak up outside off, turns in, Pradeep was attempting to let it go. The ball grazes the inside edge and rolls back onto the stumps.","","","284. N Pradeep b  Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (1st innings)","Ashwin","49.4"
"51.0","285.0","PM Pushpakumara","bowled","","16","3","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-285","Oh Malinda, what was that? A coach will rip his hair out looking at this. He pre-meditates a reverse swat or rather a reverse slog. Malinda shapes for the fatal hit and shows his ace early, way before Ashwin delivered the ball. The bowler spotted it, fired it flatter and quicker and hit the leg stump. Why abandon the defence when it's your strength? Only Malinda knows why he did that. It looked very, very ugly, that reverse - one of the genuine contenders for the worst shot ever.","","","285. PM Pushpakumara b  Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (2nd innings)","Ashwin","72.2"
"51.0","286.0","N Pradeep","caught","S Dhawan","1","3","v Sri Lanka","Colombo (SSC)","Sri lanka","3 Aug 2017","Test # 2267","ashwin-wkt-286","It's all over at the SSC. Tossed up slower and higher outside off. Pradeep - busted hamstring and all - aims a biiiig slog-sweep. He only shoots up a top-edge in the air. Dhawan, who set up the series for India with a breakneck 190, fittingly sews up the series. He settles under this skier at mid-on and slaps the thigh.","","InField","286. N Pradeep c S Dhawan b Ashwin
Test Match#: 51.0: v Sri Lanka at Colombo (SSC) in 2017 (2nd innings)","Ashwin","116.5"
"52.0","287.0","LD Chandimal","caught","KL Rahul","48","2","v Sri Lanka","Pallekele","Sri lanka","12 Aug 2017","Test # 2269","ashwin-wkt-287","worked straight into the hands of leg gully. Plenty of flight outside off from Ashwin, spins back in. Chandimal sees that flight and complacently tries to work that into the leg side, but the ball takes the inside half of the bat, ricochets into the pad and then to leg gully. A soft dismissal..","","close-in","287. LD Chandimal c KL Rahul b Ashwin
Test Match#: 52.0: v Sri Lanka at Pallekele in 2017 (1st innings)","Ashwin","31.3"
"52.0","288.0","PADLR Sandakan","caught","S Dhawan","10","2","v Sri Lanka","Pallekele","Sri lanka","12 Aug 2017","Test # 2269","ashwin-wkt-288","and that's the end of the innings. Flat on middle and leg, Sandakan gets a thick inside edge into his pad and goes to leg gully. Another soft dismissal..","","close-in","288. PADLR Sandakan c S Dhawan b Ashwin
Test Match#: 52.0: v Sri Lanka at Pallekele in 2017 (1st innings)","Ashwin","37.4"
"52.0","289.0","FDM Karunaratne","caught","AM Rahane","16","3","v Sri Lanka","Pallekele","Sri lanka","12 Aug 2017","Test # 2269","ashwin-wkt-289","and the wicket. Another terrific delivery. Flat and quick outside off, Karunaratne has no idea if it's the slider or the one that turns. His feet are nowhere and he fiddles at the ball, chases after the turn and gets some glove/shoulder of the bat on it. Easily snaffled up by slip. He could have played that better, just played the line, but that's easier to say than play. A deserved wicket for Ashwin, did him in with that previous delivery too. The pace was good too, he didn't let Karunaratne come forward or go back decisively.","","slip-cordon","289. FDM Karunaratne c AM Rahane b Ashwin
Test Match#: 52.0: v Sri Lanka at Pallekele in 2017 (2nd innings)","Ashwin","15.3"
"52.0","290.0","AD Mathews","lbw","","35","3","v Sri Lanka","Pallekele","Sri lanka","12 Aug 2017","Test # 2269","ashwin-wkt-290","an appeal for leg-before. Umpire Illingworth raises his finger. Mathews chooses to challenge the on-field out decision. Did he get bat onto it? Replays suggest that there's no bat involved. The impact is in line and the tracker returns umpire's call on leg stump. TV umpire Oxenford upholds the on-field decision. Mathews dares to sweep from the stumps and does not make contact again. This was pushed through faster and fuller, he was pinned in front of middle.","","","290. AD Mathews lbw  Ashwin
Test Match#: 52.0: v Sri Lanka at Pallekele in 2017 (2nd innings)","Ashwin","53.6"
"52.0","291.0","MDK Perera","caught","HH Pandya","8","3","v Sri Lanka","Pallekele","Sri lanka","12 Aug 2017","Test # 2269","ashwin-wkt-291","Dilruwan Perera finds deep midwicket, again. May have been the topspinner outside off, Dilruwan looks for the sweep but the ball gets some extra bounce and takes the leading edge. Pandya has some ground to cover to his right, but does it with time to spare. An awful match for Dilruwan may have ended.","","Outfield","291. MDK Perera c HH Pandya b Ashwin
Test Match#: 52.0: v Sri Lanka at Pallekele in 2017 (2nd innings)","Ashwin","59.3"
"52.0","292.0","CBRLS Kumara","bowled","","10","3","v Sri Lanka","Pallekele","Sri lanka","12 Aug 2017","Test # 2269","ashwin-wkt-292","and that's the innings! And match! And series! India complete a 3-0 series whitewash. The carrom ball outside off, started it wide enough, the ball beats Kumara on the outside edge and knocks into off stump..","","","292. CBRLS Kumara b  Ashwin
Test Match#: 52.0: v Sri Lanka at Pallekele in 2017 (2nd innings)","Ashwin","74.3"
"54.0","293.0","HDRL Thirimanne","bowled","","9","1","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-293","the pressure that Ashwin's so beautifully created has brought out a poor slog sweep. That's the first wicket for an India spinner in this series. Ashwin isn't generally this animated, but if ever someone deserved a wicket today, it's Ashwin. This was drifting in from around off, pitched and straightened to deflect off the back thigh onto the stumps, Thiri had to fetch this from a long way outside off. You could sense this was coming.","","","293. HDRL Thirimanne b  Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (1st innings)","Ashwin","24.6"
"54.0","294.0","MD Shanaka","bowled","","2","1","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-294","that's a terrific delivery. Neither spinner has been getting too much spin, they have been getting drift though. Under-cut again, around middle. Shanaka is playing an offspinner so he tries to play for some turn, but the length is impeccable, allows the ball enough room to pitch and slide on to beat the outside edge, hits off stump. Gem of a delivery. The offbreak that took the inside edge in the previous over was the doubt-planter, setting him up for this. Excellent Test bowling..","","","294. MD Shanaka b  Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (1st innings)","Ashwin","65.2"
"54.0","295.0","LD Chandimal","lbw","","57","1","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-295","87 kph, Kohli reviews. That looks close. Chandimal opts for the reverse sweep, or rather the switch hit. He is struck right in front of off and middle, but is it sliding on. I thought I saw a hint of turn, and that could make all the difference on HawkEye. No bat, three reds on HawkEye and Chandimal's resistance ends. Sri Lanka are withering away. Just wonder if he could have batted normally with Herath, and maybe looked for these strokes with the next man. All easy in hindsight. Good innings from Chandimal. Turned back just enough not to be missing his off stump.","","","295. LD Chandimal lbw  Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (1st innings)","Ashwin","71.3"
"54.0","296.0","HMRKB Herath","caught","AM Rahane","4","1","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-296","edged and taken at first slip. Lovely flight from Ashwin, drew Herath forward as a tentative poke flies low to Rahane, who anticipates the stroke and moves low to his right to complete the catch. That's wicket number 296 for Ashwin, his fourth of the innings. Sri Lanka bowled out for 205..","","slip-cordon","296. HMRKB Herath c AM Rahane b Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (1st innings)","Ashwin","79.1"
"54.0","297.0","MD Shanaka","caught","KL Rahul","17","3","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-297","puts everything into it, but it's only gone high, about the distance of an Everest or two, and under it is KL Rahul, who has run back from mid-on. Hitting out against a clever bowler needs a little bit more than ""okay, I'm going to charge at everything"". Ashwin lets this delivery hang in the air, a little wider of off stump. It's like the ball has secret buttons that only he can access. He flicks the one that says ""dip"" and it does, meaning Shanaka coming down the track still can't get to the pitch of it. Worse, he has to drag it. Goes full throttle. Then just goes..","","InField","297. MD Shanaka c KL Rahul b Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (2nd innings)","Ashwin","33.3"
"54.0","298.0","MDK Perera","lbw","","0","3","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-298","that's wicket number 298 and it's only confirmed by Sri Lanka's review. The chaos happens off a straight ball, which Ashwin has been bowling so often in this spell that it may well be intentional. Dilruwan, facing his first ball, is clearly flummoxed. He is playing for turn, the bat is inside the line and he's struck low on his front pad. ""Clearly no bat,"" says the third umpire. Ball-tracking gives an umpire's call. That's a third straight year that Ashwin has picked up 50 wickets.","","","298. MDK Perera lbw  Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (2nd innings)","Ashwin","35.1"
"54.0","299.0","HMRKB Herath","caught","AM Rahane","0","3","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-299","he keeps ticking it over, number 299! Unplayable. Gives it a proper rip. Makes it pitch on middle, from round the wicket, so Herath has to play. Comes forward, with lowish hands to defend, but the ball kicks up off the pitch, takes the top glove - that tells you how much bounce it gets - and lobs to Rahane at slip.","","slip-cordon","299. HMRKB Herath c AM Rahane b Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (2nd innings)","Ashwin","35.3"
"54.0","300.0","PLS Gamage","bowled","","0","3","v Sri Lanka","Nagpur","India","24 Nov 2017","Test # 2283","ashwin-wkt-300","beats the outside edge and is it bowled? That's what is being reviewed because the bail has come off. And replays confirm that Ashwin has unleashed another carrom ball to become the fastest bowler in Test history to 300 Test wickets. This one perfectly pitched on leg stump, on a fuller length to draw the batsman forward, but not quite so much that he can get to the ball on the full. The angle in makes Gamage play inside the line. The turn ensures the rest..","Yes","","300. PLS Gamage b  Ashwin
Test Match#: 54.0: v Sri Lanka at Nagpur in 2017 (2nd innings)","Ashwin","49.3"
"55.0","301.0","AD Mathews","caught","WP Saha","111","2","v Sri Lanka","Delhi","India","2 Dec 2017","Test # 2286","ashwin-wkt-301","there's the wicket, India's first for the day and the most threatening bowler who has bowled the least today has got Mathews with a pearl of a delivery. This was the quicker delivery that drifted away and skidded on, Mathews played for the turn when there was none, kissed the outside edge through to Saha who comes up with a fine take behind the stumps. India have broken the defiance just before tea. That should rejuvenate them..","","Keeper","301. AD Mathews c WP Saha b Ashwin
Test Match#: 55.0: v Sri Lanka at Delhi in 2017 (1st innings)","Ashwin","97.6"
"55.0","302.0","ARS Silva","caught","S Dhawan","0","2","v Sri Lanka","Delhi","India","2 Dec 2017","Test # 2286","ashwin-wkt-302","and it's a forgettable debut. Thick inside edge off the pad to short leg. Jabbed at the delivery, the drift and revs on the ball did the trick for Ashwin. So, Roshen Silva has waited a long, long time to make his debut and has to walk back when his moment has arrived. All the elements of a typical Ashwin wicket. Overspin, drift, bounce. Superb to watch..","","close-in","302. ARS Silva c S Dhawan b Ashwin
Test Match#: 55.0: v Sri Lanka at Delhi in 2017 (1st innings)","Ashwin","117.4"
"55.0","303.0","N Dickwella","bowled","","0","2","v Sri Lanka","Delhi","India","2 Dec 2017","Test # 2286","ashwin-wkt-303","got him. That's the end of Dickwella. Done in by an arm ball that cramps him for room, beat his cut and crash into the stumps. Played for the turn when there was none. Excellent from Ashwin..","","","303. N Dickwella b  Ashwin
Test Match#: 55.0: v Sri Lanka at Delhi in 2017 (1st innings)","Ashwin","119.2"
"55.0","304.0","LD Chandimal","bowled","","36","4","v Sri Lanka","Delhi","India","2 Dec 2017","Test # 2286","ashwin-wkt-304","going back to over the wicket has worked. This is a terrific delivery from Ashwin. Nice loop, tossed this up outside off, got this to dip on him as Chandimal is defeated in flight even as he steps out, still went to whip this through midwicket but this ball spun back in to sneak through the gap between bat and pad to hit the stumps. Superb planning. The century stand has been broken.","","","304. LD Chandimal b  Ashwin
Test Match#: 55.0: v Sri Lanka at Delhi in 2017 (2nd innings)","Ashwin","54.6"
"56.0","305.0","K Rabada","caught","WP Saha","26","1","v South Africa","Cape Town","South Africa","5 Jan 2018","Test # 2292","ashwin-wkt-305","short, wide and caught behind! Rabada goes back, looking for the cut but fails to hit the ball cleanly. This is Cape Town, there is some extra bounce and the ball takes the top edge through to the keeper. Good take from the keeper.","","Keeper","305. K Rabada c WP Saha b Ashwin
Test Match#: 56.0: v South Africa at Cape Town in 2018 (1st innings)","Ashwin","69.3"
"56.0","306.0","M Morkel","lbw","","2","1","v South Africa","Cape Town","South Africa","5 Jan 2018","Test # 2292","ashwin-wkt-306","plumb in front and that's the innings. Arm ball, seam pointing at leg stump, full and flat. He goes back, is beaten on the inside edge and trapped right in front of off stump.","","","306. M Morkel lbw  Ashwin
Test Match#: 56.0: v South Africa at Cape Town in 2018 (1st innings)","Ashwin","73.1"
"57.0","307.0","D Elgar","caught","M Vijay","31","1","v South Africa","Centurion","","13 Jan 2018","Test # 2293","ashwin-wkt-307","and he hangs on to a deflection off his stomach! A bizzare shot, but it was coming from Elgar. Ashwin was making him dance, really. He steps out, premeditatedly. It's back of a length from Ashwin so he's never going to reach the pitch of it. Forced to drive on the up. Hits it aerially into a jumping Vijay's mid-riff. It gets jammed there fractionally, between body and right elbow. He reacts quickly to juggle and hold on. That might have even carried to short extra if silly point wasn't there.","","InField","307. D Elgar c M Vijay b Ashwin
Test Match#: 57.0: v South Africa at Centurion in 2018 (1st innings)","Ashwin","29.3"
