TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
71,115,JE Root,caught,RR Pant,0,1,v England,The Oval,England,12 Jul 2022,ODI # 4424,bumrah-odi-wkt-115,"extra bounce outside off, and Root has snicked it! That's phenomenal from Bumrah, every ball in this over has produced a different result, this one simply kicks viciously, on a wide line maybe, but in England's see-ball-hit-ball frame of mind, it draws the response, and Pant does the rest!.",,Keeper,"115. JE Root c RR Pant b Bumrah
Test Match#: 71.0: v England at The Oval in 2022 (1st innings)",Bumrah-ODI,1.6
71,116,JM Bairstow,caught,RR Pant,7,1,v England,The Oval,England,12 Jul 2022,ODI # 4424,bumrah-odi-wkt-116,"snicked and a blinder from Pant! Wow, that is just outstanding from Bumrah, the previous ball did for him, as he holds his line on off stump, the ball simply bulldozes through without deviation, snags the edge of a half-cocked blade, and Pant leaps in front of first slip to snaffle in his right mitt!.",,Keeper,"116. JM Bairstow c RR Pant b Bumrah
Test Match#: 71.0: v England at The Oval in 2022 (1st innings)",Bumrah-ODI,5.3
71,117,LS Livingstone,bowled,,0,1,v England,The Oval,England,12 Jul 2022,ODI # 4424,bumrah-odi-wkt-117,"bowled round his legs! That wasn't the cleverest response from Livingstone! A stride to the pitch, trying to close down the angle, but the ball bends early, is already through him as it cannons into the base of his stumps, and another 0 in the top order most certainly is a record!.",,,"117. LS Livingstone b  Bumrah
Test Match#: 71.0: v England at The Oval in 2022 (1st innings)",Bumrah-ODI,7.5
71,118,BA Carse,bowled,,15,1,v England,The Oval,England,12 Jul 2022,ODI # 4424,bumrah-odi-wkt-118,"gets five after cracking that yorker! Fired that full on off at 144kph. Bowls full on off, and shapes to angle the ball back into the right-hander. Carse goes low to have a jam at that with a flat bat, but is beaten by the length and the pace, as the ball goes bang into middle and off. How soon before India wrap this up? Maybe six for Bumrah?.",,,"118. BA Carse b  Bumrah
Test Match#: 71.0: v England at The Oval in 2022 (1st innings)",Bumrah-ODI,23.2
71,119,DJ Willey,bowled,,21,1,v England,The Oval,England,12 Jul 2022,ODI # 4424,bumrah-odi-wkt-119,"bowled him, and Bumrah has six. He ends with career-best ODI figures! Bumrah becomes the first Indian pace bowler to take six in an ODI in England. Willey's dancing feet ends up castling him. He was across off a bit too early to try and scoop that ball to fine leg, but he ended far too across off, and Bumrah bowled pretty full on leg stump. In the end, Willey missed his shot, and the ball struck the stumps bang.",,,"119. DJ Willey b  Bumrah
Test Match#: 71.0: v England at The Oval in 2022 (1st innings)",Bumrah-ODI,25.2
72,120,DJ Willey,caught,SS Iyer (sub),41,1,v England,Lord's,England,14 Jul 2022,ODI # 4428,bumrah-odi-wkt-120,"taken at long-on with a juggle! Iyer, the sub fielder, signals that the sun was into his eyes there. Another change of pace ball from Bumrah, not too far from the hitting zone on off. Willey got his front leg out of the way, and swung for the stands. But he was beaten by the lack of pace, managing to only lob that to long-on.",,Outfield,"120. DJ Willey c SS Iyer (sub) b Bumrah
Test Match#: 72.0: v England at Lord's in 2022 (1st innings)",Bumrah-ODI,46.6
72,121,RJW Topley,bowled,,3,1,v England,Lord's,England,14 Jul 2022,ODI # 4428,bumrah-odi-wkt-121,"the off stump is shaken, and that is it! Some consistency from Bumrah in landing those yorkers back to back, as he gets this one in on off. Topley is standing with his front leg out of the way, in full mood to slap that to the dressing room, but is beaten by the length as much as by the pace, thus missing his slash.",,,"121. RJW Topley b  Bumrah
Test Match#: 72.0: v England at Lord's in 2022 (1st innings)",Bumrah-ODI,48.6
74,122,Imam-ul-Haq,caught,Shubman Gill,9,2,v Pakistan,Colombo (RPS),,10 Sep 2023,ODI # 4639,bumrah-odi-wkt-122,,,,"122. Imam-ul-Haq c Shubman Gill b Bumrah
Test Match#: 74.0: v Pakistan at Colombo (RPS) in 2023 (1st innings)",Bumrah-ODI,
75,123,P Nissanka,caught,KL Rahul,6,2,v Sri Lanka,Colombo (RPS),,12 Sep 2023,ODI # 4641,bumrah-odi-wkt-123,"gone, that's an excellent delivery from Bumrah. He swung the ball both ways in the first over, and he now he hits the pitch hard in the corridor and gets it to seam away and hold its line. Nissanka feels for it, playing the initial angle, and gets a thick edge that Rahul does well to catch with a two-handed dive to his right. It was travelling quickly and fairly low.",,,"123. P Nissanka c KL Rahul b Bumrah
Test Match#: 75.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Bumrah-ODI,2.1
75,124,BKG Mendis,caught,SA Yadav (sub),15,2,v Sri Lanka,Colombo (RPS),,12 Sep 2023,ODI # 4641,bumrah-odi-wkt-124,"is that out? Yup, Mendis is walking. Bumrah gets him with a slower ball. Full and loopy outside off stump. Almost as full as the previous yorker, but at least partly because of that delivery, Mendis is worried about lbw and getting his front leg across, and by the time he realises it's a slower one he's reaching away from his body to play it. It bounces just short of his bat and then balloons up to the short cover fielder. The umpires go upstairs to check if it's a bump ball, but it isn't. Mendis gave it away anyway by beginning to walk before the umpires told him to wait. Clever, clever bowling from Bumrah. As always.",,close-in,"124. BKG Mendis c SA Yadav (sub) b Bumrah
Test Match#: 75.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Bumrah-ODI,6.4
76,125,MDKJ Perera,caught,KL Rahul,0,1,v Sri Lanka,Colombo (RPS),,17 Sep 2023,ODI # 4649,bumrah-odi-wkt-125,and there's the edge and KL Rahul takes a good catch stretching to his left. It was a length ball angling across Perera. He looked to drive at it but the away movement meant all he got was an outside edge.,Yes,,"125. MDKJ Perera c KL Rahul b Bumrah
Test Match#: 76.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Bumrah-ODI,0.3
77,126,JP Inglis,caught,SS Iyer,45,1,v Australia,Mohali,India,22 Sep 2023,ODI # 4651,bumrah-odi-wkt-126,"slower ball does him! Miscued to cover. 128kph, slower off cutter, he was expecting on speed after the previous slower ball, he tried to loft over cover but was through the shot and just chipped it up to cover. Easy catch.",,,"126. JP Inglis c SS Iyer b Bumrah
Test Match#: 77.0: v Australia at Mohali in 2023 (1st innings)",Bumrah-ODI,47.2
78,127,AT Carey,caught,V Kohli,11,1,v Australia,Rajkot,India,27 Sep 2023,ODI # 4657,bumrah-odi-wkt-127,"chipped to cover! Soft dismissal but a clever slower ball. 124kph cutter, Carey doesn't spot it as he drives on the up, it just grips in the surface a touch and he slices it straight to cover. Dolly of a catch..",,,"127. AT Carey c V Kohli b Bumrah
Test Match#: 78.0: v Australia at Rajkot in 2023 (1st innings)",Bumrah-ODI,36.6
78,128,GJ Maxwell,bowled,,5,1,v Australia,Rajkot,India,27 Sep 2023,ODI # 4657,bumrah-odi-wkt-128,bowled him! Stunning yorker! The last slower ball was 122kph and this was 142.3kph yorker speared at the base of off and it gets under Maxwell's bat as he tries to open the face to glide to third. Brilliant bowling from Bumrah.,,,"128. GJ Maxwell b  Bumrah
Test Match#: 78.0: v Australia at Rajkot in 2023 (1st innings)",Bumrah-ODI,38.6
78,129,M Labuschagne,caught,SS Iyer,72,1,v Australia,Rajkot,India,27 Sep 2023,ODI # 4657,bumrah-odi-wkt-129,"holes out to long on! 124kph slower ball does the trick. Full and wide, Labcuschagne steps outside off and tries to launch over long on, he hit it OK but it's a long boundary and into the wind and it falls short. Shreyas Iyer is there again to take it easily.",,Outfield,"129. M Labuschagne c SS Iyer b Bumrah
Test Match#: 78.0: v Australia at Rajkot in 2023 (1st innings)",Bumrah-ODI,142.3
79,130,MR Marsh,caught,V Kohli,0,1,v Australia,Chennai,India,8 Oct 2023,ODI # 4662,bumrah-odi-wkt-130,"edged and taken! Bumrah strikes early, Kohli with the tumbling catch! No need to worry about there only being one man in the cordon when he's able to swallow those. Tentative prod from Marsh and a thick edge, needed the dive from Kohli, going low to his left. Chepauk, however full it is, bursts into life to celebrate India's first wicket at this World Cup.",,,"130. MR Marsh c V Kohli b Bumrah
Test Match#: 79.0: v Australia at Chennai in 2023 (1st innings)",Bumrah-ODI,2.2
79,131,PJ Cummins,caught,SS Iyer,15,1,v Australia,Chennai,India,8 Oct 2023,ODI # 4662,bumrah-odi-wkt-131,"bonked down the ground, well held! Cummins knows he needs more runs to defend here, and attempts to smear Bumrah over long-on. Clears the front leg but doesn't get anywhere near timing it. Iyer is the man out and he races in before diving forward to take a good catch.",,Outfield,"131. PJ Cummins c SS Iyer b Bumrah
Test Match#: 79.0: v Australia at Chennai in 2023 (1st innings)",Bumrah-ODI,42.2
80,132,Ibrahim Zadran,caught,KL Rahul,22,1,v Afghanistan,Delhi,India,11 Oct 2023,ODI # 4666,bumrah-odi-wkt-132,"What a beauty to take the outside edge! Bumrah points to his temple, showing off his brains - Rashford celebration notes Matt Roller, to nick off Zadran. Slightly back of a length, 135ks, landed around off and straightened subtly, Zadran was in the crease and tried to block it straight. Didn't try to do anything aggressive or loose, bat looked close to body. Maybe the lack of footwork and trying to defend it while standing beside the line didn't help. Nonetheless, Bumrah just too good..",,InField,"132. Ibrahim Zadran c KL Rahul b Bumrah
Test Match#: 80.0: v Afghanistan at Delhi in 2023 (1st innings)",Bumrah-ODI,6.4
80,133,Najibullah Zadran,caught,V Kohli,2,1,v Afghanistan,Delhi,India,11 Oct 2023,ODI # 4666,bumrah-odi-wkt-133,"Slower one is scooped up in the air to deep cover point, where Kohli runs in and takes a bread-basket catch. Offcutter on a three-quarter length outside off, turned in and Zadran tried to launch it against the turn. Spooned it and Najib coming over Rashid doesn't work.",,InField,"133. Najibullah Zadran c V Kohli b Bumrah
Test Match#: 80.0: v Afghanistan at Delhi in 2023 (1st innings)",Bumrah-ODI,44.2
80,134,Mohammad Nabi,lbw,,19,1,v Afghanistan,Delhi,India,11 Oct 2023,ODI # 4666,bumrah-odi-wkt-134,"Given lbw right away. Nabi reviews. Back of length ball coming in, 138ks, looked to have kept low. Nabi was beaten on the flick. Seam up, Nabi - who played it within the crease - played around it and was hit on the knee-roll. Hawk-Eye predicts it'd go on to clip leg stump. Umpire's call was out, so Nabi has to go..",,,"134. Mohammad Nabi lbw  Bumrah
Test Match#: 80.0: v Afghanistan at Delhi in 2023 (1st innings)",Bumrah-ODI,44.6
80,135,Rashid Khan,caught,Kuldeep Yadav,16,1,v Afghanistan,Delhi,India,11 Oct 2023,ODI # 4666,bumrah-odi-wkt-135,"Sliced high, taken on the second attempt by Kuldeep! Gets a big hug from Jadeja, who was running towards him. Probably saw Jadeja in his eyeline, he tried to take it in front of him but the ball popped out in front. Luckily, it was in reach and he took it before falling belly first into the grass. Was a slower bouncer outside off that was cut..",,,"135. Rashid Khan c Kuldeep Yadav b Bumrah
Test Match#: 80.0: v Afghanistan at Delhi in 2023 (1st innings)",Bumrah-ODI,48.1
81,136,Mohammad Rizwan,bowled,,49,1,v Pakistan,Ahmedabad,India,14 Oct 2023,ODI # 4669,bumrah-odi-wkt-136,Cleans him with a ripper! The slower offcutter does Rizwan in and the collapse is well and truly on. Gets the offcutter outside off stump to grip and deviate sharply into Rizwan. Bowled at only 122kph. Rizwan plays all around it and sees his stumps in a mess. The batter was on the walk and the ball made its way between bat and pad. Boom Boom Bumrah is the chant across the stadium..,,,"136. Mohammad Rizwan b  Bumrah
Test Match#: 81.0: v Pakistan at Ahmedabad in 2023 (1st innings)",Bumrah-ODI,33.6
81,137,Shadab Khan,bowled,,2,1,v Pakistan,Ahmedabad,India,14 Oct 2023,ODI # 4669,bumrah-odi-wkt-137,"Boom Boom Bumrah! No stopping the fast bowler. Gets the length ball to land on off stump and straighten off the surface. Shadab plays down the wrong line and sees his off stump take a pounding. The Pakistan middle order is in shambles, courtesy Siraj, Kuldeep and Bumrah..",,,"137. Shadab Khan b  Bumrah
Test Match#: 81.0: v Pakistan at Ahmedabad in 2023 (1st innings)",Bumrah-ODI,35.2
82,138,Mushfiqur Rahim,caught,RA Jadeja,38,1,v Bangladesh,Pune,India,19 Oct 2023,ODI # 4674,bumrah-odi-wkt-138,"put a cape on Jadeja! Slower delivery dug into the track outside off. Mushfiqur looks at the width and thinks he can scythe it over backward point. Gets a decent chunk of it but not the elevation to clear Jadeja. He flies to his right, and snaps up a very sharp chance, while almost being parallel to the ground. Massive wicket in the context of the game!.",,InField,"138. Mushfiqur Rahim c RA Jadeja b Bumrah
Test Match#: 82.0: v Bangladesh at Pune in 2023 (1st innings)",Bumrah-ODI,42.3
82,139,Mahmudullah,bowled,,46,1,v Bangladesh,Pune,India,19 Oct 2023,ODI # 4674,bumrah-odi-wkt-139,"cleans him up with a corker! A very similar delivery, fired into the blockhole. This one, if anything, is fuller on middle and off and Mahmudullah cannot get his bat down in time. Breezes past the bat and smashes into the stumps. Mahmudullah's valuable knock comes to an end, with Bangladesh still two runs away from 250!.",,,"139. Mahmudullah b  Bumrah
Test Match#: 82.0: v Bangladesh at Pune in 2023 (1st innings)",Bumrah-ODI,49.2
83,140,MS Chapman,caught,V Kohli,6,1,v New Zealand,Dharamsala,India,22 Oct 2023,ODI # 4678,bumrah-odi-wkt-140,"Kohli with great technique and intent! Chapman tries to pump this length ball over the leg side but mistimed. Kohli runs in and then dives forward but ensures he has the ball under control as his elbows come crashing down. Ball stays in, and that's that for Chapman.",,,"140. MS Chapman c V Kohli b Bumrah
Test Match#: 83.0: v New Zealand at Dharamsala in 2023 (1st innings)",Bumrah-ODI,46.6
84,141,DJ Malan,bowled,,16,2,v England,Lucknow,,29 Oct 2023,ODI # 4686,bumrah-odi-wkt-141,"chopped on! As usual, hardly any celebration from Bumrah. A length ball around off. Malan was looking to cut it away but there's hardly any room. Gets an inside edge onto the stumps.",,,"141. DJ Malan b  Bumrah
Test Match#: 84.0: v England at Lucknow in 2023 (1st innings)",Bumrah-ODI,4.5
84,142,JE Root,lbw,,0,2,v England,Lucknow,,29 Oct 2023,ODI # 4686,bumrah-odi-wkt-142,"an appeal for lbw and given. Bumrah is pumped up this time. Over the wicket, full around off and middle. Root was stuck inside his crease as he looked to flick it away. He has gone for the review after taking some time - only an inside edge can save him. And looks like there's something - very feeble - on the UltraEdge as the ball passed the bat but the third umpire doesn't think there's any bat involved. And he gives it out. A first-ball duck for Root - he isn't happy and is remonstrating on his way off with the square leg umpire. Pointing to the big screen with his bat. Okay, we just have had another replay. That small spike was before the ball passed the bat.",,,"142. JE Root lbw  Bumrah
Test Match#: 84.0: v England at Lucknow in 2023 (1st innings)",Bumrah-ODI,4.6
84,143,MA Wood,bowled,,0,2,v England,Lucknow,,29 Oct 2023,ODI # 4686,bumrah-odi-wkt-143,"and it's all over. Bumrah nails the yorker this time, right at the base of the middle stump. Wood couldn't get his bat down in time. England have been bundled out for 129, India maintain their unbeaten streak with a 100-run win.",,,"143. MA Wood b  Bumrah
Test Match#: 84.0: v England at Lucknow in 2023 (1st innings)",Bumrah-ODI,34.5
85,144,P Nissanka,lbw,,0,2,v Sri Lanka,Wankhede,India,2 Nov 2023,ODI # 4690,bumrah-odi-wkt-144,"and he strikes first ball. The Wankhede gets right behind Bumrah. Nissanka chats with Karunaratne and asks for a review of the on-field out decision. Wide of the crease, full, angling in, opening the batter up and bending away late to strike the back pad. The tracker returns umpire's call on clipping off stump. Nissanka bags a golden duck.",,,"144. P Nissanka lbw  Bumrah
Test Match#: 85.0: v Sri Lanka at Wankhede in 2023 (1st innings)",Bumrah-ODI,0.1
87,145,BFW de Leede,bowled,,12,2,v Netherlands,Bengaluru,India,12 Nov 2023,ODI # 4702,bumrah-odi-wkt-145,"takes the fielders out of the equation! Pinpoint yorker, hits the base of off stump. De Leede is gone in a puff of smoke as Bumrah smuggles one through him. India closing in (sort of, in their own time).",,,"145. BFW de Leede b  Bumrah
Test Match#: 87.0: v Netherlands at Bengaluru in 2023 (1st innings)",Bumrah-ODI,31.6
87,146,A Dutt,bowled,,5,2,v Netherlands,Bengaluru,India,12 Nov 2023,ODI # 4702,bumrah-odi-wkt-146,"Does Dutt with a slower ball! He did not have much of a clue, did he. Slower length ball that grips on the surface and spins back in. Dutt eyes a wild slog across the line. Misses and sees his bails flying..",,,"146. A Dutt b  Bumrah
Test Match#: 87.0: v Netherlands at Bengaluru in 2023 (1st innings)",Bumrah-ODI,46.1
88,147,GD Phillips,caught,RA Jadeja,41,2,v New Zealand,Wankhede,India,15 Nov 2023,ODI # 4703,bumrah-odi-wkt-147,"Bumrah has Phillips holing out with his slower variation. Jadeja won't drop these. Jadeja runs across to his left from wide long-off, gets into a side-on positon and snaffles it. Slowie outside off, Phillips does not pick it and can't clear Jadeja. Full and Bumrah hides it away from the swinging arc.",,Outfield,"147. GD Phillips c RA Jadeja b Bumrah
Test Match#: 88.0: v New Zealand at Wankhede in 2023 (1st innings)",Bumrah-ODI,42.5
89,148,MR Marsh,caught,KL Rahul,15,2,v Australia,Ahmedabad,India,19 Nov 2023,ODI # 4705,bumrah-odi-wkt-148,"Rahul and Bumrah think they have their man. Umpire Illingworth raises his finger. The Motera erupts. Short and outside off, jags further away. Marsh does not move his feet much. He simply throws his hands at the ball and nicks it behind to Rahul. It's all happening in Ahmedabad.",,,"148. MR Marsh c KL Rahul b Bumrah
Test Match#: 89.0: v Australia at Ahmedabad in 2023 (1st innings)",Bumrah-ODI,4.3
89,149,SPD Smith,lbw,,4,2,v Australia,Ahmedabad,India,19 Nov 2023,ODI # 4705,bumrah-odi-wkt-149,"Bumrah bests Smith a slowie. Another Bumrah special. Smith decides against a review and walks off. Offcutter? Yes, slower offcutter at 120ks. Full and veers in, Smith does not read the change-up and is struck on the back pad in line with off. Okay, replays and ball-tracking indicate impact was outside off. Had Smith chosen to review that, he would've been saved.",,,"149. SPD Smith lbw  Bumrah
Test Match#: 89.0: v Australia at Ahmedabad in 2023 (1st innings)",Bumrah-ODI,6.6
