TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
69,111,T Kaitano,stumped,,13,2,v Zimbabwe,Harare,,22 Aug 2022,ODI # 4457,kuldeep-wkt-111,"Kishan is confident that he's stumped Kaitano, Kuldeep is smiling as well. Kaitano came out of the crease to drive that far from his body into the covers. The ball pitched well outside off, it was the wrong'un, so beat the bat by a mile and Kishan stumped his easily.",,,"111. T Kaitano stumped  Kuldeep
Test Match#: 69.0: v Zimbabwe at Harare in 2022 (1st innings)",Kuldeep,27.2
69,112,LM Jongwe,caught,Shubman Gill,14,2,v Zimbabwe,Harare,,22 Aug 2022,ODI # 4457,kuldeep-wkt-112,"Easy peasy for Gill! Tosses up the wrong one around off, Jongwe has to play at that. Lunges to block but gets a thick outside edge straight to slip, who takes it simply with a tumble..",,slip-cordon,"112. LM Jongwe c Shubman Gill b Kuldeep
Test Match#: 69.0: v Zimbabwe at Harare in 2022 (1st innings)",Kuldeep,35.5
70,113,AK Markram,bowled,,0,1,v South Africa,Lucknow,,6 Oct 2022,ODI # 4470,kuldeep-wkt-113,"woah, it looked like a matter of time before Markram fell to Kuldeep! Markram falls for a duck. This was a sharply-turning legspinner, and Markram is cleaned up. It was full and tossed up, pitching just outside off. Markram went to defend that one, but the ball turned in rapidly to hit his front pad and clatter into the stumps.",,,"113. AK Markram b  Kuldeep
Test Match#: 70.0: v South Africa at Lucknow in 2022 (1st innings)",Kuldeep,15.6
71,114,H Klaasen,caught,Mohammed Siraj,30,1,v South Africa,Ranchi,India,9 Oct 2022,ODI # 4471,kuldeep-wkt-114,"Oh, that's a soft dismissal! Did Klaasen get carried away there? Googly on leg stump, he gives himself room looking to go inside-out but gets a leading edge that goes straight up. Siraj runs in from long on and manages to hold to a good catch. Just managed to hold that in, did Siraj. That is a big wicket as Klaasen was looking very dangerous..",,Outfield,"114. H Klaasen c Mohammed Siraj b Kuldeep
Test Match#: 71.0: v South Africa at Ranchi in 2022 (1st innings)",Kuldeep,37.6
72,115,AL Phehlukwayo,bowled,,5,1,v South Africa,Delhi,India,11 Oct 2022,ODI # 4472,kuldeep-wkt-115,"Played on! Googly from Kuldeep pitched on a length and spun back in. It came too close for Phehlukwayo's cut, the ball took the bottom of the bat, hit the pitch and went back on to the stumps..",,,"115. AL Phehlukwayo b  Kuldeep
Test Match#: 72.0: v South Africa at Delhi in 2022 (1st innings)",Kuldeep,19.4
72,116,BC Fortuin,lbw,,1,1,v South Africa,Delhi,India,11 Oct 2022,ODI # 4472,kuldeep-wkt-116,"Rapped in front, LBW given! Fortuin walks away, didn't consider the review. It was a full, loopy ball pitching around off. Came back in a bit and beat the attempted nurdle towards midwicket. Hit him under the knee-roll and the decision was made swiftly by the umpire, much to Kuldeep's delight..",,,"116. BC Fortuin lbw  Kuldeep
Test Match#: 72.0: v South Africa at Delhi in 2022 (1st innings)",Kuldeep,25.3
72,117,A Nortje,bowled,,0,1,v South Africa,Delhi,India,11 Oct 2022,ODI # 4472,kuldeep-wkt-117,"Two in two! Googly beats the defence and hits off stump! It was a good length ball, pitching just outside off and it came in. Nortje tried to block it in front but it went past the edge and onto the stumps..",,,"117. A Nortje b  Kuldeep
Test Match#: 72.0: v South Africa at Delhi in 2022 (1st innings)",Kuldeep,25.4
72,118,M Jansen,caught,Avesh Khan,14,1,v South Africa,Delhi,India,11 Oct 2022,ODI # 4472,kuldeep-wkt-118,"Slog swept but Avesh at deep square leg takes it! It was a full ball on middle and leg, Jansen got on one knee and looked to launch it. It went off the bottom, Avesh went to his left and was right in front of the ropes. But he was stable and took it well as it came in..",,Outfield,"118. M Jansen c Avesh Khan b Kuldeep
Test Match#: 72.0: v South Africa at Delhi in 2022 (1st innings)",Kuldeep,27.1
73,119,Shakib Al Hasan,bowled,,43,2,v Bangladesh,Chattogram,,10 Dec 2022,ODI # 4499,kuldeep-wkt-119,Kuldeep has Shakib chopping on and wheels away. Shakib makes room once again in his quest to open up the off side. Kuldeep follows him with a fullish wrong'un and cramps him. He can only play on as the ball keeps low.,,,"119. Shakib Al Hasan b  Kuldeep
Test Match#: 73.0: v Bangladesh at Chattogram in 2022 (1st innings)",Kuldeep,22.6
74,120,BKG Mendis,lbw,,34,1,v Sri Lanka,Eden Gardens,India,12 Jan 2023,ODI # 4503,kuldeep-wkt-120,"87.1kph. Given lbw but Mendis has reviewed it straightaway. It was a wrong'un, pitching around middle and spinning away just enough to beat the outside edge. It hit Mendis high on the back leg, no inside edge. The ball-tracking shows it would have clipped the off bail. So it's umpire's call - Sri Lanka retain their review but Mendis will have to walk back. Kuldeep has struck in his very first over.",,,"120. BKG Mendis lbw  Kuldeep
Test Match#: 74.0: v Sri Lanka at Eden Gardens in 2023 (1st innings)",Kuldeep,16.6
74,121,MD Shanaka,bowled,,2,1,v Sri Lanka,Eden Gardens,India,12 Jan 2023,ODI # 4503,kuldeep-wkt-121,"bowled around his legs, 79.5kph says the speedgun. It was full on the middle stump. Shanaka moved across to sweep it fine but exposed his leg stump in the process. Missed the sweep, the ball brushing his pads before going on to uproot the leg stump.",,,"121. MD Shanaka b  Kuldeep
Test Match#: 74.0: v Sri Lanka at Eden Gardens in 2023 (1st innings)",Kuldeep,87.1
74,122,KIC Asalanka,caught,Kuldeep Yadav,15,1,v Sri Lanka,Eden Gardens,India,12 Jan 2023,ODI # 4503,kuldeep-wkt-122,"that's a soft dismissal. Tossed up at 84.7kph, a wrong'un slightly fuller than good length. Asalanka pushes at it but isn't to the pitch of the ball. Ends up chipping it back to the bowler.",,return catch,"122. KIC Asalanka c Kuldeep Yadav b Kuldeep
Test Match#: 74.0: v Sri Lanka at Eden Gardens in 2023 (1st innings)",Kuldeep,22.5
75,123,MD Shanaka,bowled,,11,2,v Sri Lanka,Thiruvananthapuram,,15 Jan 2023,ODI # 4505,kuldeep-wkt-123,"Bowled through the gate! Lovely, lovely delivery. Tosses it up outside off, lands it full and draws Shanaka forward in defence. He does that and leaves a big gap between bat and pad, and that is enough for the ball to sneak in through..",,,"123. MD Shanaka b  Kuldeep
Test Match#: 75.0: v Sri Lanka at Thiruvananthapuram in 2023 (1st innings)",Kuldeep,14.6
75,124,CBRLS Kumara,bowled,,9,2,v Sri Lanka,Thiruvananthapuram,,15 Jan 2023,ODI # 4505,kuldeep-wkt-124,All over. Kumara's agricultural shot ends up in his downfall. Once again looks to heave Kuldeep's floated wrong'un over the on side. Gets an inside edge onto his front leg and then it ricochets onto the stumps. A massive 317-run win for India - the biggest in ODIs..,,,"124. CBRLS Kumara b  Kuldeep
Test Match#: 75.0: v Sri Lanka at Thiruvananthapuram in 2023 (1st innings)",Kuldeep,21.6
76,125,HM Nicholls,bowled,,18,2,v New Zealand,Hyderabad,India,18 Jan 2023,ODI # 4507,kuldeep-wkt-125,"oh he hasn't read this at all. At all. He sees this short of a length, goes back to try to cut it, expecting it to turn away, and is then stunned by the turn back in. This is a superb wrong'un. Takes the top of off.",Yes,,"125. HM Nicholls b  Kuldeep
Test Match#: 76.0: v New Zealand at Hyderabad in 2023 (1st innings)",Kuldeep,15.3
76,126,DJ Mitchell,lbw,,9,2,v New Zealand,Hyderabad,India,18 Jan 2023,ODI # 4507,kuldeep-wkt-126,"this is plumb. Mitchell is caught back when he should be playing forward. He has reviewed it, though. This is a flatter delivery so Mitchel goes back, but this is still full enough. It pitches, turns and skids, beats the bat by a mile, and is hitting leg. Review lost, wicket lost.",,,"126. DJ Mitchell lbw  Kuldeep
Test Match#: 76.0: v New Zealand at Hyderabad in 2023 (1st innings)",Kuldeep,17.4
77,127,BM Tickner,lbw,,2,1,v New Zealand,Raipur,,21 Jan 2023,ODI # 4509,kuldeep-wkt-127,"given out lbw and he reviews immediately. More like we have one, why not use it? He plays for big turn, the ball doesn't turn as much, he is caught on the crease, playing inside the line, and is out lbw.",,,"127. BM Tickner lbw  Kuldeep
Test Match#: 77.0: v New Zealand at Raipur in 2023 (1st innings)",Kuldeep,34.3
78,128,HM Nicholls,lbw,,42,2,v New Zealand,Indore,India,24 Jan 2023,ODI # 4511,kuldeep-wkt-128,"and he hasn't read whatever this ball is either. Given out lbw, and he asks for a desperate review. This is bowled cross-seam with the intention of giving it the best chance to go straight on. Nicholls sees the flat trajectory, goes back, but is beaten by the full length. Not enough time to play it off the pitch. Beaten. It is hitting middle of middle. Wasted review.",,,"128. HM Nicholls lbw  Kuldeep
Test Match#: 78.0: v New Zealand at Indore in 2023 (1st innings)",Kuldeep,14.5
78,129,MG Bracewell,stumped,,26,2,v New Zealand,Indore,India,24 Jan 2023,ODI # 4511,kuldeep-wkt-129,"has Kishan made up for his missed stumping! Bracewell is walking back before the third umpire's decision. The batter came down again, Kuldeep pitched it way outside leg as Bracewell went for a last-minute swipe-cum-sweep and missed the ball, Kishan collected it down leg and finished the quick stumping. He hasn't made it back, confirms the replay.",,,"129. MG Bracewell stumped  Kuldeep
Test Match#: 78.0: v New Zealand at Indore in 2023 (1st innings)",Kuldeep,36.1
78,130,LH Ferguson,caught,RG Sharma,7,2,v New Zealand,Indore,India,24 Jan 2023,ODI # 4511,kuldeep-wkt-130,"Rohit has taken a one-handed catch that nearly sailed over him! Turning in, mistimed in the air and the ball is lobbing over Rohit at midwicket but he sticks his hand out and jumps only a bit and enough to make the ball land in his palm. His smile says even he can't believe it and Agarkar says on commentary Rohit wasn't looking to dive at any point.",,InField,"130. LH Ferguson c RG Sharma b Kuldeep
Test Match#: 78.0: v New Zealand at Indore in 2023 (1st innings)",Kuldeep,38.5
79,131,M Labuschagne,caught,RA Jadeja,15,1,v Australia,Wankhede,India,17 Mar 2023,ODI # 4538,kuldeep-wkt-131,"an excellent catch by Jadeja. Was a length ball outside off. Labuschagne went back to cut but there was little room to free the arms. He ended up hitting it in the air, to the right of Jadeja at shot third. Jadeja dives well length, went with both hands and caught it with his right, just inches above the ground. Suddenly, India seem to have the upper hand here.",,,"131. M Labuschagne c RA Jadeja b Kuldeep
Test Match#: 79.0: v Australia at Wankhede in 2023 (1st innings)",Kuldeep,22.4
81,132,DA Warner,caught,HH Pandya,23,1,v Australia,Chennai,India,22 Mar 2023,ODI # 4545,kuldeep-wkt-132,"this is not great batting. Warner skips down the track, is beaten in the flight, but still goes ahead with the big hit. What's more he is looking to hit against the turn into the leg side. Gets a thick edge that Pandya takes running in from long-off.",,Outfield,"132. DA Warner c HH Pandya b Kuldeep
Test Match#: 81.0: v Australia at Chennai in 2023 (1st innings)",Kuldeep,24.3
81,133,M Labuschagne,caught,Shubman Gill,28,1,v Australia,Chennai,India,22 Mar 2023,ODI # 4545,kuldeep-wkt-133,"Australia keep playing ordinary shots. Labuschagne leaves the crease early, both long-on and long-off are back, and he still tries to hit a six on this pitch without getting close to the ball. Soft options being taken too often. Holes out to long-off. This is not a six-hitting pitch once the field goes out.",,Outfield,"133. M Labuschagne c Shubman Gill b Kuldeep
Test Match#: 81.0: v Australia at Chennai in 2023 (1st innings)",Kuldeep,28.1
81,134,AT Carey,bowled,,38,1,v Australia,Chennai,India,22 Mar 2023,ODI # 4545,kuldeep-wkt-134,"wow, what a ball! Carey is left stunned, and so are most of us. Even Kuldeep's smile has a bit of surprise there. This is what he did. He tossed it up slightly, and bowled a legcutter which was a bit on the shorter side of a length. It landed on middle and leg, and turned away to hit the top of off, with Carey almost very late on his attempted push. Turn, bounce and accuracy, what else do you need?.",,,"134. AT Carey b  Kuldeep
Test Match#: 81.0: v Australia at Chennai in 2023 (1st innings)",Kuldeep,38.1
82,135,DC Drakes,lbw,,3,1,v West Indies,Bridgetown,,27 Jul 2023,ODI # 4622,kuldeep-wkt-135,"And Kuldeep strikes! But Drakes reviews immediately. This was a subtle wrong'un fired full and straight outside off. Spun in past the inside edge as Drakes pressed forward to defend. No bat involved. Impact was plumb in front of middle and the ball was going on to hit the leg-stump, HawkEye confirms. Kuldeep gets in on the action. West Indies seven down and still a run away from getting to 100.",,,"135. DC Drakes lbw  Kuldeep
Test Match#: 82.0: v West Indies at Bridgetown in 2023 (1st innings)",Kuldeep,18.3
82,136,Y Cariah,lbw,,3,1,v West Indies,Bridgetown,,27 Jul 2023,ODI # 4622,kuldeep-wkt-136,Loud appeal again as a wrong'un raps him on the pad! India review. Cariah went back to defend this time and the ball went on to hit him on the knee roll of the front pad. That's three reds on HawkEye and Cariah has to go! Impact was in front of middle and off and the ball was crashing into middle. Wrong'un gets Kuldeep his second wicket.,,,"136. Y Cariah lbw  Kuldeep
Test Match#: 82.0: v West Indies at Bridgetown in 2023 (1st innings)",Kuldeep,20.4
82,137,SD Hope,lbw,,43,1,v West Indies,Bridgetown,,27 Jul 2023,ODI # 4622,kuldeep-wkt-137,"Goes for the reverse-sweep and Hope yorks himself! Hope reviews immediately. This was pushed through full on off, turning into him as he looked to reverse-sweep it. Looked plumb and the umpire gave it out immediately. No bat, UltraEdge confirms. And HawkEye shows the ball clipping the leg bail so it's Umpire's Call. West Indies keep the review, but more importantly, lose the review.",,,"137. SD Hope lbw  Kuldeep
Test Match#: 82.0: v West Indies at Bridgetown in 2023 (1st innings)",Kuldeep,22.3
82,138,JNT Seales,caught,HH Pandya,0,1,v West Indies,Bridgetown,,27 Jul 2023,ODI # 4622,kuldeep-wkt-138,"Clipped to leg-slip where Hardik Pandya takes a good catch and that will be all! Figures of 4 for 6 for Kuldeep as West Indies fold for 114. Another googly this time, turning in from a length outside off. Seales was caught between defending forward and back and ended up prodding his bat in front. The inside edge went to Hardik, who made no mistake.",,close-in,"138. JNT Seales c HH Pandya b Kuldeep
Test Match#: 82.0: v West Indies at Bridgetown in 2023 (1st innings)",Kuldeep,22.6
83,139,SO Hetmyer,bowled,,9,2,v West Indies,Bridgetown,,29 Jul 2023,ODI # 4623,kuldeep-wkt-139,"Through him, skids through to off stump. Looked like a googly, the length ball came back after pitching just outside off. Hetmyer's front leg cleared, presumably to steer the ball square on the off side, but the ball spinning in cramped him for room. He underedged it while closing the bat on the last second and it clattered onto off..",,,"139. SO Hetmyer b  Kuldeep
Test Match#: 83.0: v West Indies at Bridgetown in 2023 (1st innings)",Kuldeep,16.6
84,140,A Athanaze,bowled,,32,2,v West Indies,Tarouba,,1 Aug 2023,ODI # 4624,kuldeep-wkt-140,"Kuldeep cleans up Athanaze! It's his first delivery to him and he's gone through him. It's a googly, full around off and spins in past the inside edge as he looks to flick and clatters into the stumps.",,,"140. A Athanaze b  Kuldeep
Test Match#: 84.0: v West Indies at Tarouba in 2023 (1st innings)",Kuldeep,21.1
84,141,Y Cariah,lbw,,19,2,v West Indies,Tarouba,,1 Aug 2023,ODI # 4624,kuldeep-wkt-141,"Big shout and that looks plumb. Immediately given Cariah reviews it. This is very full on middle, Cariah was looking to play a paddle sweep as he gets down on his knee but misses and is struck on the front pad. That's three reds and Kuldeep has his man. It's 88 for 8!.",,,"141. Y Cariah lbw  Kuldeep
Test Match#: 84.0: v West Indies at Tarouba in 2023 (1st innings)",Kuldeep,23.4
87,142,Fakhar Zaman,bowled,,27,2,v Pakistan,Colombo (RPS),,10 Sep 2023,ODI # 4639,kuldeep-wkt-142,"cleans him up! Kuldeep flights this one, full on middle, and Fakhar goes for an expansive slog. Misses the shot altogether and the ball crashes into middle stump. This was the ball that does nothing - just goes straight through.",,,"142. Fakhar Zaman b  Kuldeep
Test Match#: 87.0: v Pakistan at Colombo (RPS) in 2023 (1st innings)",Kuldeep,19.2
87,143,Agha Salman,lbw,,23,2,v Pakistan,Colombo (RPS),,10 Sep 2023,ODI # 4639,kuldeep-wkt-143,"This looks fairly adjacent and umpire Ruchira Palliyaguruge raises his finger. Salman has asked for a review. Another sweep, the ball passes under the bat and misses the inside edge. Stock ball from Kuldeep, pings the front pad. Ball-tracking returns umpire's call on leg stump, which is enough for the on-field out call to be upheld. And that's drinks at RPS.",,,"143. Agha Salman lbw  Kuldeep
Test Match#: 87.0: v Pakistan at Colombo (RPS) in 2023 (1st innings)",Kuldeep,23.6
87,144,Shadab Khan,caught,SN Thakur,6,2,v Pakistan,Colombo (RPS),,10 Sep 2023,ODI # 4639,kuldeep-wkt-144,"Holes out to Thakur at long-on. Tossed up and outside off, not much turn either way, Shadab aims to clear long-on but does not find enough elevation. Pakistan are six down and sinking at RPS.",,Outfield,"144. Shadab Khan c SN Thakur b Kuldeep
Test Match#: 87.0: v Pakistan at Colombo (RPS) in 2023 (1st innings)",Kuldeep,27.4
87,145,Iftikhar Ahmed,caught,Kuldeep Yadav,23,2,v Pakistan,Colombo (RPS),,10 Sep 2023,ODI # 4639,kuldeep-wkt-145,"Kuldeep dives to his right and collects this return catch. Fourth wicket for Kuldeep. Back of a length and turning into Iftikhar who can only pop it back to the bowler. Another weak shot, another wicket.",,return catch,"145. Iftikhar Ahmed c Kuldeep Yadav b Kuldeep
Test Match#: 87.0: v Pakistan at Colombo (RPS) in 2023 (1st innings)",Kuldeep,29.3
87,146,Faheem Ashraf,bowled,,4,2,v Pakistan,Colombo (RPS),,10 Sep 2023,ODI # 4639,kuldeep-wkt-146,"Kuldeep cleans Faheem up. Another wrong'un, skids back in, Faheem plays back and misses it altogether. Kuldeep finishes with a five-for.",,,"146. Faheem Ashraf b  Kuldeep
Test Match#: 87.0: v Pakistan at Colombo (RPS) in 2023 (1st innings)",Kuldeep,31.6
88,147,S Samarawickrama,stumped,,17,2,v Sri Lanka,Colombo (RPS),,12 Sep 2023,ODI # 4641,kuldeep-wkt-147,"Sadeera throws it away! Massive wicket in the context of the game! Sadeera skips down the track and looks to heave this over long-on, but he's nowhere near the pitch as this turns back through the gap and gives Rahul the simplest of stumpings. Sadeera will be very disappointed with himself when he sees this back.",,,"147. S Samarawickrama stumped  Kuldeep
Test Match#: 88.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Kuldeep,17.3
88,148,KIC Asalanka,caught,KL Rahul,22,2,v Sri Lanka,Colombo (RPS),,12 Sep 2023,ODI # 4641,kuldeep-wkt-148,Kuldeep has another! And it's another big one! This time Asalanka goes for a sweep and he gloves it on to his front pad. It pops up and Rahul dives forward from behind the stumps and takes this one handed. Great reactions from the keeper. Sri Lanka in the mire.,,,"148. KIC Asalanka c KL Rahul b Kuldeep
Test Match#: 88.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Kuldeep,19.2
88,149,CAK Rajitha,bowled,,1,2,v Sri Lanka,Colombo (RPS),,12 Sep 2023,ODI # 4641,kuldeep-wkt-149,"And another one bites the dust! This was just too good, for most batters, let alone a no.9. Googly pitching on middle and leg, and then turning sharply past the back foot defence to clip the top of off. Quality.",,,"149. CAK Rajitha b  Kuldeep
Test Match#: 88.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Kuldeep,41.1
88,150,M Pathirana,bowled,,0,2,v Sri Lanka,Colombo (RPS),,12 Sep 2023,ODI # 4641,kuldeep-wkt-150,And that's that! Wellalage is stranded at the other end as India win by 41 runs! This was tossed up as Pathirana looks to sweep. Ends up going between his legs and crashing into the stumps.,Yes,,"150. M Pathirana b  Kuldeep
Test Match#: 88.0: v Sri Lanka at Colombo (RPS) in 2023 (1st innings)",Kuldeep,41.3
90,151,MR Marsh,caught,M Prasidh Krishna,96,1,v Australia,Rajkot,India,27 Sep 2023,ODI # 4657,kuldeep-wkt-151,"Patted straight to cover! He does not gets to his century, but that is a great knock. Shorter, but that was the wrong'un outside off. Goes right back looking to clear the offside, with no fielders deep. Instead just bunts it to cover, where Prasidh makes no mistake. He let out a groan as soon as he hit that..",,,"151. MR Marsh c M Prasidh Krishna b Kuldeep
Test Match#: 90.0: v Australia at Rajkot in 2023 (1st innings)",Kuldeep,27.6
90,152,C Green,caught,SS Iyer,9,1,v Australia,Rajkot,India,27 Sep 2023,ODI # 4657,kuldeep-wkt-152,"holes out to long on! He needed to go but he couldn't clear the rope! Tossed up above the eyeline, wrong un, Green skipped down and read the wrong un but he got it off the toe of the bat as he tried to launch high over long on and it falls a couple of metres short. Iyer takes the catch comfortably..",,Outfield,"152. C Green c SS Iyer b Kuldeep
Test Match#: 90.0: v Australia at Rajkot in 2023 (1st innings)",Kuldeep,42.3
91,153,DA Warner,caught,Kuldeep Yadav,41,1,v Australia,Chennai,India,8 Oct 2023,ODI # 4662,kuldeep-wkt-153,"classic wristspinner's dismissal! Full ball around off. Turning away and Warner tries to drill it past Kuldeep. Instead, ends up hitting a toe-ended shot to the bowler himself, and Kuldeep moves to his right to grab it. Kuldeep then kisses the ball in delight and looks upwards. Warner looks at the pitch as if to suggest he scuffed the shot like a poor golf swing..",,return catch,"153. DA Warner c Kuldeep Yadav b Kuldeep
Test Match#: 91.0: v Australia at Chennai in 2023 (1st innings)",Kuldeep,16.3
91,154,GJ Maxwell,bowled,,15,1,v Australia,Chennai,India,8 Oct 2023,ODI # 4662,kuldeep-wkt-154,"timbeeeeeeeer! Maxwell loses his leg stump! Big spin from Kuldeep and he's chopped in half trying to play off the back foot. Zipped through on the stumps, grips the pitch and veers back sharply to decapitate leg, plucked from the ground as Maxwell flailed across the line. Is that 220 out of the water?.",,,"154. GJ Maxwell b  Kuldeep
Test Match#: 91.0: v Australia at Chennai in 2023 (1st innings)",Kuldeep,35.5
92,155,Hashmatullah Shahidi,lbw,,80,1,v Afghanistan,Delhi,India,11 Oct 2023,ODI # 4666,kuldeep-wkt-155,"Hashmat goes across and tries the reverse, misses and is given out lbw. He has a a chat and reviews. Legbreak ona. length. Looked to have gone straight. Hashmat had crouched and had gotten beside the line of the ball. He couldn't sweep because of the length, so had to hover the bat further up. The ball went past the pad and hit the outer-half of the front thigh. Pitching around off, impact's middle and off, that's also where Hawk-Eye predicts it'd go on and hit. Skipper gone for a fine 80..",,,"155. Hashmatullah Shahidi lbw  Kuldeep
Test Match#: 92.0: v Afghanistan at Delhi in 2023 (1st innings)",Kuldeep,42.4
93,156,Saud Shakeel,lbw,,6,1,v Pakistan,Ahmedabad,India,14 Oct 2023,ODI # 4669,kuldeep-wkt-156,"He stays back and is caught in front of the stumps as he misses the clip. A loud appeal ensues but the umpire stays unmoved. Oh, this looks so close. Rohit looks at Rahul with a perplexed reaction, and they have taken the review. Was the leggie that skids off the pitch, and catches the batter in front. No batter involved and the tracker confirms the ball would have gone on to thud into middle and leg stump..",,,"156. Saud Shakeel lbw  Kuldeep
Test Match#: 93.0: v Pakistan at Ahmedabad in 2023 (1st innings)",Kuldeep,32.2
93,157,Iftikhar Ahmed,bowled,,4,1,v Pakistan,Ahmedabad,India,14 Oct 2023,ODI # 4669,kuldeep-wkt-157,"Bowled around the legs! Kuldeep on a roll. The wrong'un does the damage and all of a sudden, Pakistan are in all sorts. Flighted googly down leg, Iftikhar goes for a sweep, the ball catches his gloves and rolls back onto his stumps, behind his back. Rahul exults, Iftikhar is confused but has to walk back..",,,"157. Iftikhar Ahmed b  Kuldeep
Test Match#: 93.0: v Pakistan at Ahmedabad in 2023 (1st innings)",Kuldeep,32.6
94,158,Tanzid Hasan,lbw,,51,1,v Bangladesh,Pune,India,19 Oct 2023,ODI # 4674,kuldeep-wkt-158,"huge appeal, and Kuldeep breaks through! Slightly quicker and flatter on a length on off. Tanzid gets down on one knee and swipes across the line. Misses it completely, though, and gets pinned right in front. The umpire does not hesitate in raising his finger, and the batter does not even bother with the review. Looks like the right call too, seemed pretty adjacent on first glance!.",,,"158. Tanzid Hasan lbw  Kuldeep
Test Match#: 94.0: v Bangladesh at Pune in 2023 (1st innings)",Kuldeep,14.4
95,159,TWM Latham,lbw,,5,1,v New Zealand,Dharamsala,India,22 Oct 2023,ODI # 4678,kuldeep-wkt-159,"got him, has he? Looked so out, and Latham only reviews after a long chat with Mitchell. Paid the price for misreading Kuldeep's length here. Went back to a flat ball that was on a good length, played the trajectory rather than the length, and it hurried through while straightening from a line just inside leg stump. Pitching just inside leg, hitting leg stump two-thirds of the way up, and Latham went back and played across the line. He missed, and the ball smacked him on his back pad. This is why Kuldeep is dangerous even if he's gone for runs.",,,"159. TWM Latham lbw  Kuldeep
Test Match#: 95.0: v New Zealand at Dharamsala in 2023 (1st innings)",Kuldeep,36.5
95,160,GD Phillips,caught,RG Sharma,23,1,v New Zealand,Dharamsala,India,22 Oct 2023,ODI # 4678,kuldeep-wkt-160,"three people converging! Rohit takes it eventually. Kuldeep going full and wide, and forcing Phillips to reach out. The googly makes it even tougher for the batter to connect with, and its sliced high up. Short third, cover and keeper run in to take the catch, but its cover who eventually gets under it near point.",,InField,"160. GD Phillips c RG Sharma b Kuldeep
Test Match#: 95.0: v New Zealand at Dharamsala in 2023 (1st innings)",Kuldeep,44.2
96,161,JC Buttler,bowled,,10,2,v England,Lucknow,,29 Oct 2023,ODI # 4686,kuldeep-wkt-161,"ripper dipper! Outstanding bowling from Kuldeep, and that is quite possibly the match! Huge turn from the left-armer, tossed up outside off, biting and gripping off the pitch, through a gate that is ... well, hasn't even been built, to smash the top of middle! He was looking to punch calmly off the back foot, but England's captain is gone, his form is in tatters, and so is his team's challenge!.",,,"161. JC Buttler b  Kuldeep
Test Match#: 96.0: v England at Lucknow in 2023 (1st innings)",Kuldeep,15.1
96,162,LS Livingstone,lbw,,27,2,v England,Lucknow,,29 Oct 2023,ODI # 4686,kuldeep-wkt-162,"winds into a huge sweep, and up goes the finger! Sure enough, Livingstone realises it's time to roll the dice, but he's picked the wrong ball for that shot! Too full, dipping below his thrashing blade and striking the shin. He reviews, but this looks in line... it's more than just in-line, it's stone-dead! Much like England's World Cup defence!.",,,"162. LS Livingstone lbw  Kuldeep
Test Match#: 96.0: v England at Lucknow in 2023 (1st innings)",Kuldeep,29.2
98,163,M Jansen,caught,RA Jadeja,14,2,v South Africa,Eden Gardens,India,5 Nov 2023,ODI # 4694,kuldeep-wkt-163,"Sits in the pitch and Jansen chips it straight to cover. Googly outside off on a length, Jansen was on the back foot and was through with the shot too early. Ballooned towards Jadeja's breadbasket.",,,"163. M Jansen c RA Jadeja b Kuldeep
Test Match#: 98.0: v South Africa at Eden Gardens in 2023 (1st innings)",Kuldeep,25.4
98,164,L Ngidi,bowled,,0,2,v South Africa,Eden Gardens,India,5 Nov 2023,ODI # 4694,kuldeep-wkt-164,"That's it, A 243-run win for India, they will finish as table-toppers as no other team can get to 16 points from hereon. Full googly lands on middle and straightens, beats the straight drive and rattles the stumps. 81ks.",,,"164. L Ngidi b  Kuldeep
Test Match#: 98.0: v South Africa at Eden Gardens in 2023 (1st innings)",Kuldeep,27.1
99,165,CN Ackermann,lbw,,35,2,v Netherlands,Bengaluru,India,12 Nov 2023,ODI # 4702,kuldeep-wkt-165,"Appeal for lbw and the umpire's finger has gone up in a jiffy. That looked plumb on first viewing. Ackermann has taken the review, though. Was the leg break on off and middle. He bends low for a sweep, misses it caught bang in front of the stumps. Replays suggest the ball would have crashed into off pole. Success almost right away for Kuldeep..",,,"165. CN Ackermann lbw  Kuldeep
Test Match#: 99.0: v Netherlands at Bengaluru in 2023 (1st innings)",Kuldeep,12.1
99,166,LV van Beek,bowled,,16,2,v Netherlands,Bengaluru,India,12 Nov 2023,ODI # 4702,kuldeep-wkt-166,"That's that! Leg break on the stumps and was bowled fuller. Van Beek goes for an almighty slog, plays all over it and sees his leg stump pegged back. Kuldeep has his second and India will want to wrap this up quickly..",,,"166. LV van Beek b  Kuldeep
Test Match#: 99.0: v Netherlands at Bengaluru in 2023 (1st innings)",Kuldeep,42.1
