TestMatchNumber,Wicket,Batter,dismissalMode,Fielder,Runs,innings,opponent,venue,country,matchDate,match,video,description,Milestone,fieldingPosition,wktDetails,player,overs
44,223,MS Dhoni,caught,MV Boucher,90,3,v India,Centurion,South Africa,16 Dec 2010,Test # 1985,styen-wkt-223,"Dhoni falls! Steyn is the man for South Africa, breaks the partnership that had almost wiped off the huge deficit, it climbed nastily from short of a good length, nipped in too, Dhoni was caught in an awkward position, and fended it to Boucher, who took a neat catch, diving to his right, Dhoni goes for 90, Steyn roars.",,Keeper,"223. MS Dhoni c MV Boucher b Steyn
Test Match#: 44.0: v India at Centurion in 2010 (2nd innings)",Steyn,118.2
44,224,JD Unadkat,caught,AG Prince,1,3,v India,Centurion,South Africa,16 Dec 2010,Test # 1985,styen-wkt-224,"All over! Banged in short on the body and Unadkat looks to fend it into the off side, finds gully, didn't look too comfortable against the short one and it seemed it was only a matter of time.",,close-in,"224. JD Unadkat c AG Prince b Steyn
Test Match#: 44.0: v India at Centurion in 2010 (2nd innings)",Steyn,128.1
45,225,V Sehwag,caught,JH Kallis,25,1,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-225,"Steyn gets reward from some terrific bowling, the sucker ball inviting the drive, Sehwag took the bait and went for it, but the ball moved away mischievously and took the outside edge on its way to Kallis at second slip about chest-high, Sehwag has again thrown it away.",Yes,slip-cordon,"225. V Sehwag c JH Kallis b Steyn
Test Match#: 45.0: v India at Durban in 2010 (1st innings)",Steyn,10.4
45,226,M Vijay,caught,MV Boucher,19,1,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-226,"gets his man this time! Vijay was tiring of all that leaving, and went for a poke at this one around off stump, it straightened to take a faint outside edge and Boucher gobbled the edge, South Africa are delighted, the openers are gone, similar to the one that got Dravid in the second innings at Centurion.",,Keeper,"226. M Vijay c MV Boucher b Steyn
Test Match#: 45.0: v India at Durban in 2010 (1st innings)",Steyn,12.5
45,227,R Dravid,caught,MV Boucher,25,1,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-227,"edged and gone! A dismissal not unlike the one in Durban in the second innings when Dravid was facing up to Morkel. Except that this delivery was slightly wider and he poked at it, was around a good length, moved away to catch the glove just as he was taking the bottom hand off and Boucher made no mistake reaching forward, it's been Steyn's day.",,Keeper,"227. R Dravid c MV Boucher b Steyn
Test Match#: 45.0: v India at Durban in 2010 (1st innings)",Steyn,36.6
45,228,VVS Laxman,caught,LL Tsotsobe,38,1,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-228,"Outstanding catch by Tsotsobe! It seemed like four the moment he hit it, not very much unlike Mark Waugh in that Chennai Test of 2001 when Laxman played that pull off Colin Miller. Short outside off and Laxman shaped up for the pull and connected superbly but Tsotsobe, at midwicket, stretched full length to his right and plucked it out with one hand, Laxman was left stunned, so were we. Steyn takes four and India are in trouble now.",,InField,"228. VVS Laxman c LL Tsotsobe b Steyn
Test Match#: 45.0: v India at Durban in 2010 (1st innings)",Steyn,40.6
45,229,Harbhajan Singh,caught,AB de Villiers,21,1,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-229,"caught, and it's a terrific catch! Harbhajan prods from his crease at a full ball from Steyn and the thick edge flies low and fast towards third slip where AB de Villiers dives to his right to take it with two hands. The way this morning's gone, it was only a matter of time before Steyn took his fifth. de Villiers dived full length like a goalkeeper to take that..",,Keeper,"229. Harbhajan Singh c AB de Villiers b Steyn
Test Match#: 45.0: v India at Durban in 2010 (1st innings)",Steyn,60.2
45,230,MS Dhoni,caught,AN Petersen,35,1,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-230,"caught at deep point! Dhoni stands in his crease and flays his bat at a length delivery outside off, he was aiming over cover but sliced it high in the air and straight to Petersen, who took the catch several yards inside the boundary.",,InField,"230. MS Dhoni c AN Petersen b Steyn
Test Match#: 45.0: v India at Durban in 2010 (1st innings)",Steyn,64.5
45,231,SR Tendulkar,caught,AB de Villiers,6,3,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-231,"and they have changed even more drastically after his first ball! Sachin is gone. He's not edged this, as much as steered it off the face of the bat. Fast and furious stuff from Steyn, on the driving length outside off, so it was there for the shot, but he was a touch late on the it. It flew straight to third slip where AB pouches it. Steyn is ecstatic.",,Keeper,"231. SR Tendulkar c AB de Villiers b Steyn
Test Match#: 45.0: v India at Durban in 2010 (2nd innings)",Steyn,14.1
45,232,VVS Laxman,caught,MV Boucher,96,3,v India,Durban,South Africa,26 Dec 2010,Test # 1987,styen-wkt-232,"that's it! it's all over for India and Laxman in the second innings! Steyn has been in and around that corridor throughout this over, the field had come in, and Laxman looked to find the boundary with the attempted cut, it moved away and bounced from back of a length, the edge flew to first slip, but Boucher was already moving quickly to his right and getting behind it, and gleefully snapped up the catch. Laxman goes for a valiant 96, having taken the lead past 300. Just how important will this innings be? We'll find out. South Africa need 303..",,Keeper,"232. VVS Laxman c MV Boucher b Steyn
Test Match#: 45.0: v India at Durban in 2010 (2nd innings)",Steyn,70.5
46,233,V Sehwag,caught,GC Smith,13,2,v India,Cape Town,South Africa,2 Jan 2011,Test # 1988,styen-wkt-233,"gone! Fuller this time and Sehwag drives it, not fully committed to that shot, he tries to drive it in the direction of cover but half-slices it towards mid-off, Smith's the man there, he dives forward to take it inches from the ground, good catch and South Africa have struck early.",,InField,"233. V Sehwag c GC Smith b Steyn
Test Match#: 46.0: v India at Cape Town in 2011 (1st innings)",Steyn,6.3
46,234,CA Pujara,lbw,,2,2,v India,Cape Town,South Africa,2 Jan 2011,Test # 1988,styen-wkt-234,"That's Shane Warne at 134 kph! That's the end of Pujara. You need a huge dose of luck if you want to survive these. Pujara didn't have it. Steyn gets the away movement going again, this time from leg stump. It landed on a length and opened Pujara up as he desperately tried to cover the line. It defeated his prod and thudded into the back pad in front of middle. What. A. Ball..",,,"234. CA Pujara lbw  Steyn
Test Match#: 46.0: v India at Cape Town in 2011 (1st innings)",Steyn,82.6
46,235,MS Dhoni,caught,AG Prince,0,2,v India,Cape Town,South Africa,2 Jan 2011,Test # 1988,styen-wkt-235,"It's the new ball and it is Steyn all the way since lunch. Another inch-perfect outswinger from a length, Dhoni played at it like a zombie - no feet movement, no nothing. Seemed like he wanted to steer it square, he ended up playing it straight into third slip's hands. India are disintegrating here..",,slip-cordon,"235. MS Dhoni c AG Prince b Steyn
Test Match#: 46.0: v India at Cape Town in 2011 (1st innings)",Steyn,84.3
46,236,Harbhajan Singh,caught,JP Duminy (sub),40,2,v India,Cape Town,South Africa,2 Jan 2011,Test # 1988,styen-wkt-236,The bouncer takes out Harbhajan! He went for the short-arm pull but didn't connect too well. JP Duminy ran in from deep square-leg and pouches it . Fiesty counter-attacking knock ends. India trail by 39.,,Outfield,"236. Harbhajan Singh c JP Duminy (sub) b Steyn
Test Match#: 46.0: v India at Cape Town in 2011 (1st innings)",Steyn,110.1
46,237,I Sharma,caught,MV Boucher,1,2,v India,Cape Town,South Africa,2 Jan 2011,Test # 1988,styen-wkt-237,"Done in by the bouncer. Ishant is not good in leaving em. He tries to ride the bounce. It's fine in Indian conditions but on these tracks, it's a risky move. This one climbed towards his head and the ugly fend saw the ball pop up to Boucher. That;s Steyn's five-for Enter Sreesanth..",,Keeper,"237. I Sharma c MV Boucher b Steyn
Test Match#: 46.0: v India at Cape Town in 2011 (1st innings)",Steyn,114.3
46,238,G Gambhir,caught,MV Boucher,64,4,v India,Cape Town,South Africa,2 Jan 2011,Test # 1988,styen-wkt-238,"Gambhir falls after some stiff resistance. It's a bouncer from round the stumps and it moved in towards the leg side, and Gambhir tried to get his bat out of the way but it brushed the gloves and Boucher took a nice diving catch. Strangled down the leg side..",,Keeper,"238. G Gambhir c MV Boucher b Steyn
Test Match#: 46.0: v India at Cape Town in 2011 (2nd innings)",Steyn,62.3
47,239,SR Watson,caught,JH Kallis,3,1,v Australia,Cape Town,South Africa,9 Nov 2011,Test # 2016,styen-wkt-239,"rip-snorter. Unplayable. Watson is gone, and he will look at the replays aghast. Steyn squares him up with a fierce away-swinger that as always angles in to land on leg and then goes away. It was too full for Watson to leave, and it moved too much for him to middle. It bangs the outer half of the blade as he gropes in search of the line, and balloons into the slips. Gone. Watson was made to look like a staggering drunk by the time the ball was done with him..",,slip-cordon,"239. SR Watson c JH Kallis b Steyn
Test Match#: 47.0: v Australia at Cape Town in 2011 (1st innings)",Steyn,4.3
47,240,RT Ponting,lbw,,8,1,v Australia,Cape Town,South Africa,9 Nov 2011,Test # 2016,styen-wkt-240,"he has Ponting in trouble now, there's half an appeal for lbw and they are considering a review. Yeah, we have the first review of the series. Steyn makes him play now, full ball angling in towards the middle and leg line. Ponting thrusts the front pad well across, as his wont, and then has to play around it with the ball straightening a degree down the line. No inside edge on that. This is touble for the Punter. It's hit him on the front pad as the bat scissors down and hits the pad. The ball heads on unimpeded into the pads, and that's super adjacent. Ponting is on his way. Steyn 1, Ponting 0..",,,"240. RT Ponting lbw  Steyn
Test Match#: 47.0: v Australia at Cape Town in 2011 (1st innings)",Steyn,16.2
47,241,SE Marsh,lbw,,44,1,v Australia,Cape Town,South Africa,9 Nov 2011,Test # 2016,styen-wkt-241,"It's taken him one ball to make a difference! Marsh's been ruled lbw, and he's being very optimistic reviewing that. Good old patent indipper, lands at pace on a length around off stump and nips in, Marsh has been solid all day, but this time he doesn't get bat and pad close together, and plays across the line. Was he lulled into this false stroke by the poor bowling until now? Hit in front of middle, absolutely, hopelessly plumb. A complete waste of a review. Marsh played really well until this one, they may have be tempted into trying their luck with the review..",,,"241. SE Marsh lbw  Steyn
Test Match#: 47.0: v Australia at Cape Town in 2011 (1st innings)",Steyn,39.1
47,242,BJ Haddin,caught,AG Prince,5,1,v Australia,Cape Town,South Africa,9 Nov 2011,Test # 2016,styen-wkt-242,"ah well, Aus are in big trouble now. Haddin's gone, not learning the lesson from the previous two balls. Stays on the crease again as Steyn gets fuller and closer to off stump to ensure Haddin doesn't play and miss this time. Haddin obliges, gets across and thrusts the bat well in front of the body to get a big outside edge on a rather ambitious drive, into gully's hands. 300? 200 is looking miles away now..",,close-in,"242. BJ Haddin c AG Prince b Steyn
Test Match#: 47.0: v Australia at Cape Town in 2011 (1st innings)",Steyn,45.5
47,243,SR Watson,lbw,,4,3,v Australia,Cape Town,South Africa,9 Nov 2011,Test # 2016,styen-wkt-243,"lbw! Gould's given him. Watson hung around a bit wondering whether to review but decided against it. He should have reviewed it, replays indicate the ball was going over the stumps. It was full and straight, but Waston got a long stride forward as he tried to drive, he missed and was hit just above the knee roll. It didn't look high to the naked eye to be honest. Steyn is pumped.",,,"243. SR Watson lbw  Steyn
Test Match#: 47.0: v Australia at Cape Town in 2011 (2nd innings)",Steyn,0.3
47,244,NM Lyon,caught,AB de Villiers,14,3,v Australia,Cape Town,South Africa,9 Nov 2011,Test # 2016,styen-wkt-244,"caught at cover, it's all over. Again. Lyon simply chips a good length ball in the air towards AB, who moves forward and dives to take a low catch. Australia have been shot out for 47..",,Keeper,"244. NM Lyon c AB de Villiers b Steyn
Test Match#: 47.0: v Australia at Cape Town in 2011 (2nd innings)",Steyn,17.6
48,245,RT Ponting,lbw,,0,2,v Australia,Johannesburg,South Africa,17 Nov 2011,Test # 2018,styen-wkt-245,"that looks plumb, it's been given lbw, and Ponting walks without asking for a review! Steyn bowled a fast ball, pitching outside off stump and angling into the right-hander, Ponting moved his front foot across his stumps and played slightly across the line. He missed and was hit flush on the knee roll. Plumb..",,,"245. RT Ponting lbw  Steyn
Test Match#: 48.0: v Australia at Johannesburg in 2011 (1st innings)",Steyn,46.3
48,246,UT Khawaja,lbw,,12,2,v Australia,Johannesburg,South Africa,17 Nov 2011,Test # 2018,styen-wkt-246,"that looks stone dead, plumb as it gets, but Khawaja has appealed against the lbw decision to give him out. Steyn pitched the ball on middle stump, angling it across the left-hander, and then got it to straighten off the pitch, beating Khawaja as he played slightly forward and across the line. The ball hit him around the knee roll. That's hitting just above the middle of middle stump. A waste of a review.",,,"246. UT Khawaja lbw  Steyn
Test Match#: 48.0: v Australia at Johannesburg in 2011 (1st innings)",Steyn,59.4
48,247,MEK Hussey,bowled,,20,2,v Australia,Johannesburg,South Africa,17 Nov 2011,Test # 2018,styen-wkt-247,"bowled him! Beautiful ball. Steyn pitches on a good length from over the wicket in line with the stumps and gets the ball to straighten off the pitch into the left-hander, Hussey played from his crease and tried to defend, bringing his bat slightly across his pad. The ball clips the pad before hitting off and middle stump.",,,"247. MEK Hussey b  Steyn
Test Match#: 48.0: v Australia at Johannesburg in 2011 (1st innings)",Steyn,61.6
48,248,PJ Cummins,caught,MV Boucher,2,2,v Australia,Johannesburg,South Africa,17 Nov 2011,Test # 2018,styen-wkt-248,"caught behind! The outswinger is too good for the debutant. Steyn pitches the ball on a good length around middle and off and swings it away. Cummins pushes forward to defend and gets an edge that flies towards first slip. It won't reach first slip, though, because Boucher dives to his right and takes a good catch.",,Keeper,"248. PJ Cummins c MV Boucher b Steyn
Test Match#: 48.0: v Australia at Johannesburg in 2011 (1st innings)",Steyn,73.4
48,249,PM Siddle,caught,Imran Tahir,4,4,v Australia,Johannesburg,South Africa,17 Nov 2011,Test # 2018,styen-wkt-249,"Steyn has a wicket. All is well with the world. Siddle is gone to a super soft dismissal. Full, fast, straight, Siddle probably knew what was coming, he was back in the crease and got his bat down in time to save the pads, but ended up scooping it to Tahir at silly mid-on. Tahir takes the dolly with aplomb, Steyn goes berserk, and Siddle just jogs away....",,InField,"249. PM Siddle c Imran Tahir b Steyn
Test Match#: 48.0: v Australia at Johannesburg in 2011 (2nd innings)",Steyn,83.4
49,250,TM Dilshan,caught,VD Philander,6,1,v Sri Lanka,Centurion,South Africa,15 Dec 2011,Test # 2023,styen-wkt-250,"what an unremarkable shot from Dilshan. He's gifted SA his wicket. Short of a length delivery from Steyn, lands on off stump and seams away. Dilshan attempts the good old Twenty20 across the line hoick. This isn't an IPL pitch, though, and the ball bounces enough to miss the middle of the bat by a mile and take a top-edge high up on the bat. The bat turned in his hands and he spooned it straight up and it settles in Vernon's hands at midwicket..",Yes,InField,"250. TM Dilshan c VD Philander b Steyn
Test Match#: 49.0: v Sri Lanka at Centurion in 2011 (1st innings)",Steyn,4.4
49,251,DPMD Jayawardene,caught,GC Smith,30,1,v Sri Lanka,Centurion,South Africa,15 Dec 2011,Test # 2023,styen-wkt-251,"gone. That's a huge wicket. Poor stroke from Jayawardene. He probably didn't need to play, certainly not so close after the resumption. Going to back-foot drive a back-of-a-length ball he nicks it to Smith who takes a solid catch.",,slip-cordon,"251. DPMD Jayawardene c GC Smith b Steyn
Test Match#: 49.0: v Sri Lanka at Centurion in 2011 (1st innings)",Steyn,29.4
49,252,UWMBCA Welegedara,bowled,,4,1,v Sri Lanka,Centurion,South Africa,15 Dec 2011,Test # 2023,styen-wkt-252,"Steyn sends the off stump on a roller-coaster ride. Chanaka stays on leg stump line, the feet are just incidental to his batting, and looks to heave in hope. Length ball from Steyn, angles in, lands on middle and off and straightens past the shot to smash the stump out of its groove. I think it is still cart-wheeling..",,,"252. UWMBCA Welegedara b  Steyn
Test Match#: 49.0: v Sri Lanka at Centurion in 2011 (1st innings)",Steyn,47.3
49,253,CRD Fernando,bowled,,0,1,v Sri Lanka,Centurion,South Africa,15 Dec 2011,Test # 2023,styen-wkt-253,"those stumps must be sore now! They are lasered out of their groove once again, and you can almost hear them sighing, ""Oh no, not again"". Similar ball to the previous one, only faster - 147 kph, lands on a length and straightens like a missile guided at off stump would. Fernando is not in line and swishes the bat in hope. The ball misses and scuds out off stump. SL lose 7 for 104 in the session..",,,"253. CRD Fernando b  Steyn
Test Match#: 49.0: v Sri Lanka at Centurion in 2011 (1st innings)",Steyn,47.4
49,254,NT Paranavitana,caught,MV Boucher,4,3,v Sri Lanka,Centurion,South Africa,15 Dec 2011,Test # 2023,styen-wkt-254,"ah, well. Parna is not so full of life now. On your way, young man. The SAf seamers aren't taking too long to work these batsmen over. Parna has been beaten several times outside off by the seamers, and it was eventually a question of Steyn doing lesser with the ball in order to convert the misses into edges. He did that on this occasion, getting just enough seam away from the straight. Parna meekly opened the face and guided it to Bouch..",,Keeper,"254. NT Paranavitana c MV Boucher b Steyn
Test Match#: 49.0: v Sri Lanka at Centurion in 2011 (2nd innings)",Steyn,4.6
49,255,NLTC Perera,caught,GC Smith,21,3,v Sri Lanka,Centurion,South Africa,15 Dec 2011,Test # 2023,styen-wkt-255,"start the Gautrain. Thisara has been gunned out by Steyn. Poor shot in the circumstances. Back of a length, angled across at pace and it bounces extra. Thisara has a flat-footed carve at it and gets a thick edge that hurtles at first slip's chest. Easy does it..",,slip-cordon,"255. NLTC Perera c GC Smith b Steyn
Test Match#: 49.0: v Sri Lanka at Centurion in 2011 (2nd innings)",Steyn,31.2
50,256,TM Dilshan,caught,GC Smith,4,3,v Sri Lanka,Durban,South Africa,26 Dec 2011,Test # 2026,styen-wkt-256,"a pumped up Steyn picks up his first wicket! Dilshan won't feel too proud of that, good length ball which rises a fraction, seams away and Dilshan follows it, doesn't get across enough and the tame edge goes straight to first slip.",,slip-cordon,"256. TM Dilshan c GC Smith b Steyn
Test Match#: 50.0: v Sri Lanka at Durban in 2011 (2nd innings)",Steyn,1.3
50,257,AD Mathews,caught,MV Boucher,3,3,v Sri Lanka,Durban,South Africa,26 Dec 2011,Test # 2026,styen-wkt-257,"that was totally unnecessary and South Africa gleefully accept this gift! It was really short and wide outside off and Mathews decided to pull this one, clear edge and very straightforward for Boucher, he was better off either upper cutting over slip or just leaving it alone.",,Keeper,"257. AD Mathews c MV Boucher b Steyn
Test Match#: 50.0: v Sri Lanka at Durban in 2011 (2nd innings)",Steyn,39.5
50,258,LD Chandimal,caught,MV Boucher,54,3,v Sri Lanka,Durban,South Africa,26 Dec 2011,Test # 2026,styen-wkt-258,"got him now. Much better from Steyn. A teasing line just outside the off stump, Chandimal didn't really go anywhere with the feet and got a touch squared up. It was a thin edge and Boucher took it tumbling down to his right.",,Keeper,"258. LD Chandimal c MV Boucher b Steyn
Test Match#: 50.0: v Sri Lanka at Durban in 2011 (2nd innings)",Steyn,66.5
50,259,NLTC Perera,caught,JH Kallis,12,3,v Sri Lanka,Durban,South Africa,26 Dec 2011,Test # 2026,styen-wkt-259,"gone. Thisara was looking to make as many as possible while he lasted, but Steyn's nipped him out. 132 kph, in the slot just outside off, and not much sideways movement from a length short of drivable. The dismissal came about mostly due to Thisara's indiscreet driving. Again, the front foot didn't come across and he got a healthy toe-end edge as he threw his hands at it. Was looking to tonk it over point rather than drive. The ball was hurtling at pace past Kallis at second slip, but he reacted superbly to grab with both hands as he tumbled to his right..",,InField,"259. NLTC Perera c JH Kallis b Steyn
Test Match#: 50.0: v Sri Lanka at Durban in 2011 (2nd innings)",Steyn,71.6
50,260,UWMBCA Welegedara,caught,HM Amla,10,3,v Sri Lanka,Durban,South Africa,26 Dec 2011,Test # 2026,styen-wkt-260,"Steyn has five! Chanaka again backs away and looks to swipe, this time Steyn followed him and left him with no room. Chanaka still heaved in hope, but ended up forcing it off the inner half of the blade to square leg. SL are nine down..",,InField,"260. UWMBCA Welegedara c HM Amla b Steyn
Test Match#: 50.0: v Sri Lanka at Durban in 2011 (2nd innings)",Steyn,75.3
51,261,KC Sangakkara,caught,HM Amla,35,2,v Sri Lanka,Cape Town,South Africa,3 Jan 2012,Test # 2028,styen-wkt-261,"tragic for Sri Lanka! Sangakkara is gone! Full length ball, pitched wide of off stump, Sanga gets carried away by the beauty around him. He leans out and square drives in the air. Amla at point leaps to his left and takes a good catch..",,InField,"261. KC Sangakkara c HM Amla b Steyn
Test Match#: 51.0: v Sri Lanka at Cape Town in 2012 (1st innings)",Steyn,39.3
51,262,DPMD Jayawardene,caught,JH Kallis,30,2,v Sri Lanka,Cape Town,South Africa,3 Jan 2012,Test # 2028,styen-wkt-262,"Steyn gets the big one, the follow-on mark looks very very far away now, Jayawardene is gone, a length ball that moves away, Jayawardene looks to play that off the front foot, gets a thick edge, he takes the bottom hand off as he plays, still carries to Kallis at second slip, Kallis may not get a ten-for, perhaps going for ten catches instead.",,slip-cordon,"262. DPMD Jayawardene c JH Kallis b Steyn
Test Match#: 51.0: v Sri Lanka at Cape Town in 2012 (1st innings)",Steyn,59.3
51,263,AD Mathews,caught,MV Boucher,1,2,v Sri Lanka,Cape Town,South Africa,3 Jan 2012,Test # 2028,styen-wkt-263,"the Steyn outswinger does the job, Sri Lanka imploding, a failure for Mathews, this was well outside off, Mathews should have left that alone, decided to prod at it instead, a faint edge to the keeper, the bowling from the Wynberg end has been top-notch today.",,Keeper,"263. AD Mathews c MV Boucher b Steyn
Test Match#: 51.0: v Sri Lanka at Cape Town in 2012 (1st innings)",Steyn,61.5
52,264,DAJ Bracewell,bowled,,25,2,v New Zealand,Dunedin,,7 Mar 2012,Test # 2035,styen-wkt-264,"bowled him! That's the Steyn trademark. The fast ball on a good length, pitching on leg and middle and bending towards off. Bracewell is caught on the crease and defends down the wrong line. The ball screams past the outside edge and hits off stump. That delivery has accounted for far more illustrious batsmen..",,,"264. DAJ Bracewell b  Steyn
Test Match#: 52.0: v New Zealand at Dunedin in 2012 (1st innings)",Steyn,84.6
52,265,CS Martin,caught,HM Amla,5,2,v New Zealand,Dunedin,,7 Mar 2012,Test # 2035,styen-wkt-265,"caught at short leg, New Zealand have been dismissed for 273. Martin pushed off the back foot at a short of a length ball with a slightly closed face, he played it in the air to Amla, who took a sharp catch.",,close-in,"265. CS Martin c HM Amla b Steyn
Test Match#: 52.0: v New Zealand at Dunedin in 2012 (1st innings)",Steyn,88.2
53,266,MJ Guptill,bowled,,22,1,v New Zealand,Hamilton,,15 Mar 2012,Test # 2036,styen-wkt-266,"bowled'im! An unlucky way to get out, these two were looking good, short of a good length outside off and it appeared to move away a hint, Guptill hung his bat loosely as he tried to play it off the back foot, got an inside edge onto the stumps.",,,"266. MJ Guptill b  Steyn
Test Match#: 53.0: v New Zealand at Hamilton in 2012 (1st innings)",Steyn,19.2
53,267,BB McCullum,caught,JA Rudolph,61,1,v New Zealand,Hamilton,,15 Mar 2012,Test # 2036,styen-wkt-267,"Steyn lets out a triumphant roar, that was planned, there is a deep square leg in place, McCullum had given Morkel the treatment in that region but this one was a quick short ball from Steyn, he didn't time it as well as he would have liked as he went for the pull and it landed safely in the hands of the deep square leg fielder, Rudolph is the man.",,Outfield,"267. BB McCullum c JA Rudolph b Steyn
Test Match#: 53.0: v New Zealand at Hamilton in 2012 (1st innings)",Steyn,48.3
53,268,KS Williamson,caught,GC Smith,0,1,v New Zealand,Hamilton,,15 Mar 2012,Test # 2036,styen-wkt-268,"New Zealand are in trouble now, Steyn has nipped out another wicket! Banged in short, a fiery delivery bowled on the off and Williamson is forced to play at this one as it shoots off the pitch, it raps the glove and lobs up towards slip where Smith makes no mistake.",,slip-cordon,"268. KS Williamson c GC Smith b Steyn
Test Match#: 53.0: v New Zealand at Hamilton in 2012 (1st innings)",Steyn,50.5
53,269,MJ Guptill,caught,HM Amla,1,3,v New Zealand,Hamilton,,15 Mar 2012,Test # 2036,styen-wkt-269,"Three down, Guptill's turn to head back, angling in towards middle, Guptill moved across and drove that well but it was uppish and landed straight in the palms of Hashim Amla at midwicket, New Zealand can ill-afford a start like this.",,InField,"269. MJ Guptill c HM Amla b Steyn
Test Match#: 53.0: v New Zealand at Hamilton in 2012 (2nd innings)",Steyn,4.1
53,270,LRPL Taylor,lbw,,17,3,v New Zealand,Hamilton,,15 Mar 2012,Test # 2036,styen-wkt-270,"Given out lbw but Taylor has called for a review, lots of reverse-swing on that one, landed in the blockhole on leg, in fact it struck him on the full as he went across, the impact was around leg stump, would it have gone down? DRS says the impact was in line and that it would have hit a good part of leg. Taylor has to go..",,,"270. LRPL Taylor lbw  Steyn
Test Match#: 53.0: v New Zealand at Hamilton in 2012 (2nd innings)",Steyn,28.5
54,271,BB McCullum,caught,MV Boucher,31,2,v New Zealand,Wellington,New Zealand,23 Mar 2012,Test # 2037,styen-wkt-271,"Steyn strikes, finally, he's created several chances today, banged in short outside off and McCullum wants to go for the pull, he does so, was aiming at square leg, took a thin edge on the way to the keeper.",,Keeper,"271. BB McCullum c MV Boucher b Steyn
Test Match#: 54.0: v New Zealand at Wellington in 2012 (1st innings)",Steyn,52.1
54,272,KS Williamson,caught,MV Boucher,39,2,v New Zealand,Wellington,New Zealand,23 Mar 2012,Test # 2037,styen-wkt-272,"Williamson has to go, couldn't resist stabbing at one that shaped away, could have left it alone as he has done this innings, on a good length and moves away further, gets a thin edge as he flirts with it and Boucher makes no mistake.",,Keeper,"272. KS Williamson c MV Boucher b Steyn
Test Match#: 54.0: v New Zealand at Wellington in 2012 (1st innings)",Steyn,87.1
55,273,AN Cook,bowled,,115,1,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-273,"gone! Big breakthrough for South Africa, Cook drags into the stumps. Steyn makes his first mark of the series. Was a full delivery outside, Cook shapes to play the drive but doesn't quite get to the pitch and a thick inside edge crashes into the timber. Steyn is pumped..",,,"273. AN Cook b  Steyn
Test Match#: 55.0: v England at The Oval in 2012 (1st innings)",Steyn,92.4
55,274,RS Bopara,caught,AB de Villiers,0,1,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-274,gone! This one is certainly out. Bopara bags a duck on his comeback. A bouncer that is very poorly played by Bopara as he is caught between hooking and leaving and just ends up dangling his bat in the air which feathers an edge to AB de Villiers.,,Keeper,"274. RS Bopara c AB de Villiers b Steyn
Test Match#: 55.0: v England at The Oval in 2012 (1st innings)",Steyn,94.4
55,275,IJL Trott,caught,AB de Villiers,10,3,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-275,gone! Steyn strikes. Trott falls in similar fashion to the first innings as he feels outside off stump against one that moves away a little.,Yes,Keeper,"275. IJL Trott c AB de Villiers b Steyn
Test Match#: 55.0: v England at The Oval in 2012 (2nd innings)",Steyn,10.2
55,276,RS Bopara,bowled,,22,3,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-276,"gone! Five to go for South Africa. Bopara drags on a short wide ball outside off stump, he went to play it through the off side but it takes a bottom edge into middle stump.",,,"276. RS Bopara b  Steyn
Test Match#: 55.0: v England at The Oval in 2012 (2nd innings)",Steyn,44.4
55,277,IR Bell,caught,JH Kallis,55,3,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-277,"caught at slip! And Steyn has taken two balls to strike with the new ball, taken by Kallis at second slip. Bell probably should have left it but decided to try and guide it away but the extra pace of the new ball means the guided stroke went straight to Kallis who claimed a very easy chance. Poor stroke from Bell but after all that great work, England cannot be disappointed with his effort today, another marvellous rearguard action.",,InField,"277. IR Bell c JH Kallis b Steyn
Test Match#: 55.0: v England at The Oval in 2012 (2nd innings)",Steyn,82.2
55,278,SCJ Broad,caught,AB de Villiers,0,3,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-278,"short and down leg side, loud appeal but not out given, it's reviewed straight away, and the initial replay suggests glove, there is a noise, Hot Spot is inconclusive, is there enough evidence to overturn Asad Rauf? Apparently so and Broad is gone. He did look guilty, South Africa were convinced, the noises matched up and the glove was away from the body so the noise was surely glove, even if Hot Spot couldn't prove it.",,Keeper,"278. SCJ Broad c AB de Villiers b Steyn
Test Match#: 55.0: v England at The Oval in 2012 (2nd innings)",Steyn,84.1
55,279,GP Swann,caught,AN Petersen,7,3,v England,The Oval,England,19 Jul 2012,Test # 2049,styen-wkt-279,"caught in the covers and Steyn has five! What a performance with this new ball. Nothing special about this really, a length ball that Swann, not getting forward well enough, has chipped to cover, very simply chance for the fielder.",,InField,"279. GP Swann c AN Petersen b Steyn
Test Match#: 55.0: v England at The Oval in 2012 (2nd innings)",Steyn,86.5
